x	y
TCGA.44.3398.01	6.78181226957434e-06	-1.36112073841811e-05
TCGA.73.4662.01	1.02863435278949e-05	9.0593338751487e-06
TCGA.05.4434.01	6.72138215488173e-06	-8.25273392219221e-06
TCGA.93.7347.01	1.19454038987892e-05	3.28114264356307e-06
TCGA.MP.A4TF.01	-1.81740963331428e-06	1.93103492978467e-05
TCGA.91.6829.01	-1.44356638849711e-05	6.32635447344322e-06
TCGA.05.4244.01	1.17504853919047e-05	7.75941300827226e-06
TCGA.62.A471.01	-1.45973232277463e-06	-1.26827695714586e-06
TCGA.49.4490.01	-1.36361821045459e-05	-1.43436684248573e-05
TCGA.97.8177.01	2.58527116071936e-06	-1.83962433582864e-05
TCGA.99.7458.01	-2.71852950605236e-06	1.13061592253655e-05
TCGA.73.4666.01	-5.26397510729971e-06	7.1688116747101e-07
TCGA.86.8279.01	-1.63896456947594e-05	7.07184879586537e-06
TCGA.86.7953.01	-1.51428698824095e-06	2.28802681703002e-06
TCGA.38.6178.01	-1.22011860140155e-05	-1.3770519907018e-05
TCGA.44.A47B.01	5.12979814634955e-06	-8.788926031049e-06
TCGA.78.7542.01	-1.40625528077474e-05	4.25623832240868e-07
TCGA.55.7573.01	-9.3055436561605e-06	-1.43889707500967e-05
TCGA.05.5429.01	3.54820360516931e-06	-1.28789085784827e-05
TCGA.78.7633.01	7.04182425787023e-06	-6.2847919429512e-06
TCGA.55.6970.01	1.95125657647661e-05	5.10413197418515e-06
TCGA.78.7160.01	2.05571203684097e-05	2.80305659951893e-06
TCGA.86.7955.01	-2.78281211663919e-06	-2.08674211365158e-06
TCGA.50.5946.01	-1.60137011412618e-05	5.8353830006292e-06
TCGA.50.5066.01	-1.23711778047596e-05	-7.29529521731586e-06
TCGA.97.8179.01	5.18822706760662e-06	6.88952378237011e-06
TCGA.86.A4JF.01	2.27629781807543e-06	1.20482502105343e-05
TCGA.55.8092.01	-5.87857213409178e-06	3.59148482929151e-06
TCGA.50.8459.01	1.30905771579227e-05	1.21567997988608e-06
TCGA.75.6207.01	-1.34846557413063e-05	-6.54778637632854e-06
TCGA.75.5122.01	3.89868915595102e-06	-1.23932276757053e-05
TCGA.97.7938.01	-1.94471678697296e-06	1.32894478470753e-05
TCGA.55.7726.01	-4.03006214672941e-06	9.04322159579679e-07
TCGA.91.8499.01	-7.93746455903768e-06	-4.38818757839734e-06
TCGA.MP.A4TH.01	1.10238592091464e-05	-6.34294037108715e-06
TCGA.86.8074.01	-1.43421227694889e-05	-1.14314828311759e-05
TCGA.05.4418.01	1.50843081974346e-05	3.22240356471054e-06
TCGA.69.7764.01	3.71921292731478e-06	-8.51642691436005e-06
TCGA.95.7043.01	-1.50388575363495e-05	2.25795372918179e-05
TCGA.86.7701.01	-2.08054393525964e-06	1.37764470403205e-06
TCGA.49.4512.01	2.77854540159846e-06	-1.23556365386103e-05
TCGA.50.8460.01	-5.56502985362788e-06	-6.89820352208176e-06
TCGA.55.8505.01	1.3800815949528e-05	-6.37401405731826e-06
TCGA.86.A4P8.01	7.46269164909659e-06	-1.28133087729585e-05
TCGA.67.6217.01	-1.14982450531758e-07	-1.99619406684912e-05
TCGA.55.7281.01	9.61441017137297e-06	3.72206028141802e-06
TCGA.78.7535.01	-7.30248536253656e-06	-2.08329404645176e-06
TCGA.86.8671.01	4.658479776874e-06	-1.18479629755344e-05
TCGA.38.4628.01	-6.86311569072393e-07	-1.13124843097018e-05
TCGA.44.6148.01	6.7716041521336e-06	-1.18612600320261e-05
TCGA.97.7546.01	2.21279897022342e-06	-9.71051047843074e-06
TCGA.44.7661.01	-1.3074796879332e-06	5.24402342632398e-06
TCGA.95.7944.01	-1.03506246780788e-05	-3.90558858585156e-06
TCGA.97.A4M0.01	2.68578046552546e-06	9.2473877700788e-07
TCGA.50.5933.01	-1.1953746975608e-05	2.35312682346353e-06
TCGA.78.7153.01	5.39338137605828e-06	3.56631482122307e-06
TCGA.67.3772.01	3.65313848306543e-06	-1.78622078707499e-05
TCGA.78.8660.01	-1.01767954334389e-05	5.23177527170382e-06
TCGA.05.4250.01	1.19229332099736e-05	1.94194764337049e-06
TCGA.55.7907.01	-4.7357078846447e-06	1.12495809230239e-05
TCGA.49.6767.01	-1.63583629918574e-05	1.25831781578011e-06
TCGA.64.1677.01	-1.12055435544713e-05	-1.57716095841959e-06
TCGA.91.6835.01	-2.28959497304856e-07	-1.26952219336841e-05
TCGA.50.5051.01	1.81546341067747e-05	4.26127881935551e-06
TCGA.78.7540.01	-1.0070355826669e-07	-1.20139685611851e-06
TCGA.95.A4VN.01	9.58116880090336e-06	1.49861870013658e-05
TCGA.44.A47F.01	2.04213206021409e-05	6.86736237708611e-06
TCGA.55.A48Z.01	-1.15771578247013e-05	-9.17643342163698e-06
TCGA.05.4395.01	5.19282381954244e-06	9.03373502195122e-06
TCGA.97.A4LX.01	-9.38495753828121e-06	-2.64269637428405e-06
TCGA.69.8253.01	2.11916411697508e-05	2.95617637286878e-06
TCGA.J2.A4AE.01	2.13358521395503e-06	-1.18384997195606e-05
TCGA.75.6203.01	2.92121281727299e-06	-1.18762377152251e-05
TCGA.50.5942.01	5.56334905999319e-06	-1.17500128336859e-05
TCGA.86.8281.01	9.2008008917503e-06	-6.3377429672381e-06
TCGA.50.6590.01	-1.21482937187937e-05	9.68863781905781e-06
TCGA.67.3774.01	2.26464242196442e-05	1.04749774994689e-05
TCGA.78.7148.01	2.44151094920414e-05	3.93331029093225e-06
TCGA.80.5608.01	2.22894100184716e-05	6.63367258671344e-06
TCGA.55.1595.01	1.3655351819877e-05	7.1438918888176e-06
TCGA.55.8205.01	-1.46256888162349e-05	1.00157145461785e-05
TCGA.44.7669.01	-1.02791968633354e-05	-2.67581277443378e-07
TCGA.99.8025.01	-2.45424490102025e-06	1.73618358393878e-05
TCGA.49.4506.01	1.33455129036084e-05	-5.01445300742335e-06
TCGA.05.4426.01	-9.22350806777722e-06	-7.65575018039215e-06
TCGA.55.7283.01	4.09850446831675e-06	7.77094175434641e-06
TCGA.78.7155.01	-2.06199247867808e-05	3.82558645220092e-06
TCGA.86.8055.01	-1.52339757638732e-05	-1.22506117401092e-05
TCGA.78.7159.01	9.8176403476983e-06	7.64245524466167e-06
TCGA.44.6774.01	-1.00458980916684e-05	9.8650610657154e-06
TCGA.44.8120.01	-6.68886120756138e-06	7.63583551593901e-06
TCGA.69.7763.01	1.76894094778885e-05	-3.10526711096781e-06
TCGA.64.5815.01	1.32235813009324e-05	-3.16823668844127e-06
TCGA.69.7761.01	8.48502891371187e-06	-7.50382218787201e-06
TCGA.69.7978.01	-4.16506991975029e-06	1.53064551068912e-05
TCGA.55.8299.01	5.06533868190115e-06	8.78480598946181e-06
TCGA.44.8117.01	-2.49922583392546e-06	5.91263499239498e-06
TCGA.MP.A4TD.01	1.73785863381375e-05	1.02635606305415e-05
TCGA.55.A490.01	6.02628944953153e-06	1.07554537600622e-05
TCGA.73.4670.01	4.17215144388902e-06	1.69703036331598e-05
TCGA.83.5908.01	-2.86219895904678e-06	1.37704081122336e-06
TCGA.55.6980.01	-3.99853528727651e-07	-2.00085520107758e-05
TCGA.44.6146.01	1.57721318959651e-05	-2.99855453778647e-06
TCGA.86.8669.01	2.22985671677046e-06	2.41692041353235e-06
TCGA.49.4486.01	1.53140204077684e-05	-6.87731184264251e-07
TCGA.05.4249.01	1.21217719785416e-05	1.65092085850813e-05
TCGA.62.8397.01	7.28272627833517e-06	-1.38456278700379e-05
TCGA.91.6848.01	-5.48674982288285e-06	-1.33470261788137e-06
TCGA.97.7552.01	6.66544200988473e-06	-1.37807220232539e-05
TCGA.50.5936.01	9.5892999993473e-06	-3.4240879273115e-06
TCGA.91.7771.01	9.75045571600771e-06	-4.96441479508498e-06
TCGA.55.8301.01	-9.05266726372382e-06	-1.83915162289738e-06
TCGA.55.6984.01	1.45488717198896e-05	-1.550716758263e-06
TCGA.44.3918.01	-1.30242244075711e-05	1.39510853430016e-05
TCGA.69.7974.01	-5.21944795649473e-06	1.6803137342603e-05
TCGA.78.7161.01	1.66062139582853e-05	1.19147136304183e-06
TCGA.35.4122.01	-9.62668678770418e-06	-1.05195654754653e-06
TCGA.73.4659.01	1.23728942590305e-05	1.66554572253355e-05
TCGA.55.8614.01	-9.86402481701593e-06	-6.97594890596695e-06
TCGA.97.7937.01	-1.3104304775251e-05	4.19517018242961e-06
TCGA.62.A46V.01	7.85328629541166e-06	-1.01560260635136e-05
TCGA.75.5147.01	-1.1644438920077e-05	-6.4513339399038e-06
TCGA.49.4494.01	4.69260317449483e-06	-1.40475310748219e-05
TCGA.49.6745.01	2.77493452189502e-06	-1.50179736149929e-06
TCGA.05.4402.01	-1.44548193282459e-05	-1.08135690055941e-05
TCGA.55.8089.01	-1.43945693509528e-05	1.07568567207053e-05
TCGA.55.8094.01	6.12428504473332e-07	1.62229998021819e-05
TCGA.55.7574.01	-6.55304171714913e-06	8.12122278437868e-06
TCGA.44.5644.01	-1.02960873077107e-05	3.83578393064142e-06
TCGA.78.8640.01	-9.51665161841273e-06	-2.55562940246956e-06
TCGA.44.7671.01	1.96862394525789e-05	8.47234117333184e-06
TCGA.78.8648.01	4.17901484094987e-06	-3.29229586157784e-06
TCGA.91.A4BC.01	-1.38798926286584e-05	3.01727695281842e-06
TCGA.44.2656.01	-1.81274150605316e-05	1.17517430803196e-05
TCGA.J2.A4AD.01	-1.32444904490723e-05	3.79953408890674e-07
TCGA.49.6743.01	-2.72072992283467e-07	4.84291384287552e-06
TCGA.86.8673.01	-9.361443802707e-06	-1.97533511036293e-06
TCGA.73.7499.01	-1.22196787438352e-05	2.85076256366587e-06
TCGA.44.8119.01	2.33387590804389e-06	-4.65563591152154e-06
TCGA.38.4631.01	-5.08892528856696e-06	3.41666367518088e-06
TCGA.05.4390.01	1.77217095625703e-05	6.888703972625e-06
TCGA.MP.A4T7.01	1.86495157243965e-05	5.98668826269893e-06
TCGA.69.7765.01	-1.79947509175105e-05	8.47058447962159e-06
TCGA.95.8494.01	-1.23447174495223e-05	-1.6553633837342e-06
TCGA.97.8171.01	1.74880376442124e-06	-1.63057067588892e-05
TCGA.55.6972.01	5.73156723094133e-06	-2.70349139773014e-06
TCGA.97.A4M5.01	1.96464036250801e-05	8.19995029091369e-06
TCGA.62.A46P.01	8.24493680536245e-06	-1.16996415568879e-06
TCGA.64.1678.01	-6.30905485746358e-06	5.00912119297601e-06
TCGA.73.4677.01	1.79225398660589e-05	1.46384463461161e-05
TCGA.78.7158.01	7.6935931793366e-06	-1.08609416876271e-05
TCGA.73.4675.01	8.09964451840205e-06	-7.24027752294945e-06
TCGA.69.7980.01	9.78097896673885e-08	5.59950172270939e-06
TCGA.97.8547.01	-1.09881438924167e-05	-1.23685096607832e-05
TCGA.05.4433.01	4.34087218899769e-06	2.0679372182666e-06
TCGA.50.5932.01	2.03557717300157e-05	5.97703129076847e-06
TCGA.75.7031.01	1.68149638133666e-07	3.96161450707234e-06
TCGA.50.7109.01	4.3252185489961e-06	-8.52658967101421e-06
TCGA.44.A47A.01	1.48463598530391e-05	-2.15723956980968e-06
TCGA.NJ.A55O.01	1.55380785061556e-05	-1.33598542187267e-06
TCGA.55.8508.01	2.01554245179029e-05	1.0213017325835e-05
TCGA.71.6725.01	1.89670799234975e-08	-1.21745791354035e-05
TCGA.05.4398.01	-1.0694816910166e-05	6.14691327121342e-06
TCGA.93.A4JO.01	-3.82406663423051e-06	3.09243267830426e-06
TCGA.44.6145.01	-3.51607433100907e-06	1.33340148761578e-05
TCGA.44.6147.01	-1.6978141296015e-05	3.43069944485501e-06
TCGA.67.3773.01	1.08968072527798e-05	4.63193176335475e-06
TCGA.55.7724.01	-1.4862156438907e-05	-1.95711362926359e-06
TCGA.86.8358.01	-1.15274682596335e-05	1.39950943642465e-05
TCGA.75.6211.01	-1.10337909582889e-05	7.56261349260468e-06
TCGA.55.8510.01	-9.73294584140985e-06	-4.62693649582215e-06
TCGA.55.8085.01	-7.11981938883952e-06	6.86622136939072e-06
TCGA.55.8090.01	1.71423939560251e-05	-5.26379336004382e-06
TCGA.86.8073.01	-1.80762292342089e-05	1.55694799362752e-05
TCGA.44.6776.01	2.24984910156826e-05	6.00354277941476e-06
TCGA.49.4514.01	-4.17875189275898e-06	6.40906365082576e-06
TCGA.05.4396.01	-1.0180482270346e-05	3.53394582385822e-06
TCGA.MN.A4N4.01	-1.29641663619659e-05	1.3485043018621e-05
TCGA.55.8204.01	-1.10128325642475e-05	-6.35487948176777e-06
TCGA.86.7711.01	-1.01580832402553e-05	1.14951435114867e-06
TCGA.44.5643.01	-4.87031203280037e-06	-3.32294743938493e-06
TCGA.L4.A4E6.01	6.25786592696641e-06	-1.21069104763636e-05
TCGA.86.8076.01	1.6613976682567e-05	-2.38822197208961e-06
TCGA.97.A4M6.01	6.21543156645707e-06	-1.6635964942947e-05
TCGA.97.8175.01	-9.37249513139929e-06	-5.51502948264229e-06
TCGA.MP.A4SV.01	-9.32105002485865e-06	6.28546462694786e-06
TCGA.50.5044.01	7.90967361024777e-06	-4.24609921116207e-06
TCGA.64.5781.01	-2.85006702984613e-06	7.14305937362439e-06
TCGA.49.4510.01	1.74124076222715e-05	3.50153683458369e-06
TCGA.05.5420.01	1.01801913055518e-05	-7.63241489666408e-06
TCGA.NJ.A4YF.01	-9.5020335805347e-06	9.71323526047459e-06
TCGA.64.1676.01	-1.62576798361652e-05	7.71713234030891e-06
TCGA.05.4384.01	-2.64709611384042e-06	-3.61897709154463e-06
TCGA.55.A4DF.01	-5.42700512522599e-06	2.21042996425436e-06
TCGA.44.7667.01	-9.91050034487357e-06	1.20084025739267e-05
TCGA.50.5939.01	5.3817711258845e-07	-1.32998582966345e-06
TCGA.O1.A52J.01	-9.79109213842871e-06	-6.81483692074663e-06
TCGA.91.8497.01	2.09240048419368e-05	-4.06084815864765e-06
TCGA.78.7167.01	2.16005241195912e-05	8.01246417014388e-06
TCGA.78.8662.01	-1.24449698040252e-05	3.25395575000661e-06
TCGA.05.4427.01	-3.1474071703209e-06	1.6878510363184e-05
TCGA.55.6981.01	-2.72418247831193e-06	-1.75127980697076e-05
TCGA.97.A4M3.01	1.43462820572839e-05	3.50683729854761e-06
TCGA.MP.A4T2.01	3.75753247662422e-06	-1.20735836176532e-05
TCGA.78.7220.01	-1.96687595638404e-06	1.26471176513142e-05
TCGA.86.8585.01	-8.77091693328993e-06	-5.13741737593867e-06
TCGA.75.6205.01	3.33259009684591e-06	-1.32502751794714e-05
TCGA.99.8028.01	-2.08491624575431e-06	1.02298281458016e-05
TCGA.05.4422.01	1.14441458702813e-05	-3.68360289668448e-06
TCGA.55.7903.01	-7.0745986017897e-06	-1.62920841500965e-07
TCGA.49.4487.01	-4.18546309164576e-06	5.95328161882215e-06
TCGA.55.A493.01	-9.30759408159643e-06	-7.02180432211393e-06
TCGA.55.6985.01	-1.19397683683873e-05	-2.57498589405547e-06
TCGA.75.5126.01	7.53800374530573e-06	7.2726133211694e-06
TCGA.50.6591.01	-1.34529226284921e-05	-8.29039022833107e-06
TCGA.55.8206.01	1.4212457528653e-06	-2.0831149384065e-05
TCGA.97.7553.01	-1.54126348692611e-05	-2.79909585748885e-06
TCGA.MP.A4TE.01	2.13088404841545e-05	6.99811969411069e-06
TCGA.55.6979.01	-1.39895481511863e-05	-5.01056076814393e-06
TCGA.55.A48X.01	-8.01104824078263e-06	-7.87926417845683e-06
TCGA.55.8514.01	-5.00487691051323e-06	6.95911876683587e-06
TCGA.64.5778.01	1.92145782983899e-06	4.66103307138498e-06
TCGA.50.6594.01	-1.09208100500308e-05	7.02293325874449e-06
TCGA.55.8513.01	7.46269164909659e-06	-1.28133087729585e-05
TCGA.95.A4VK.01	1.60976128483624e-05	-3.93626691812939e-06
TCGA.64.1680.01	3.23839419651944e-06	-1.09442878656221e-05
TCGA.35.3615.01	1.88640063570166e-05	3.48155493350764e-06
TCGA.49.4488.01	-9.24068093151014e-06	4.37914474910571e-06
TCGA.35.4123.01	-1.07204998726556e-05	-2.93606358477394e-06
TCGA.55.1594.01	-8.18880723500732e-06	-3.23441983656332e-06
TCGA.55.7994.01	-1.78757183334196e-05	1.05425223420493e-05
TCGA.67.6215.01	7.36955784275651e-06	-7.25567200295197e-06
TCGA.78.7537.01	9.47454833062235e-06	6.42687129924936e-07
TCGA.05.4403.01	1.15146075692773e-05	6.51484653945508e-06
TCGA.44.2659.01	-1.32706688829209e-05	-4.06863668674314e-06
TCGA.55.8097.01	1.42863034583294e-05	-3.2604428616932e-06
TCGA.MP.A5C7.01	1.03669749563251e-05	-3.46956799573289e-06
TCGA.05.4424.01	-1.46372044607938e-05	1.31266752698013e-05
TCGA.MP.A4TI.01	1.68314687179075e-06	1.51758339005371e-05
TCGA.44.5645.01	-1.01246576998926e-05	-8.47695848072701e-06
TCGA.86.A456.01	1.13498316703919e-05	-3.51496043091145e-06
TCGA.44.3919.01	1.2467820691674e-06	-1.21749065234332e-05
TCGA.97.7547.01	2.11722734090777e-06	-8.32004584622989e-06
TCGA.80.5611.01	2.30486525260906e-06	-6.75514237325056e-06
TCGA.49.6742.01	7.7249994161029e-06	-3.71512440706469e-06
TCGA.73.7498.01	2.31799377205492e-05	4.27159849817598e-06
TCGA.38.4632.01	-1.28406286288859e-05	4.19300304487234e-06
TCGA.NJ.A4YQ.01	3.46172142904724e-06	1.16750033024426e-05
TCGA.38.4630.01	-9.06901618625338e-06	-3.47256113897895e-06
TCGA.55.1592.01	-1.72411115729307e-05	5.84194757908453e-06
TCGA.MP.A4T6.01	-2.07555548213881e-07	-9.561541114489e-06
TCGA.62.A46O.01	-8.78813983874201e-06	3.03600021977978e-06
TCGA.44.6779.01	-1.79894430946108e-06	-1.8181635721763e-06
TCGA.75.6214.01	-1.22607968759507e-05	6.0982299040607e-06
TCGA.86.A4P7.01	-1.14172553264931e-05	-1.15193574681002e-05
TCGA.49.6761.01	1.38341165788197e-05	4.2607790928394e-07
TCGA.93.7348.01	2.87278016570899e-07	-5.00297532877912e-06
TCGA.99.8032.01	1.98541963533812e-05	3.40452483856339e-06
TCGA.50.5935.01	8.6713561124741e-06	-1.0122297672841e-05
TCGA.55.7570.01	-1.03654119739097e-05	-8.44668702448346e-06
TCGA.78.7163.01	3.84751813815901e-06	-1.24748576245317e-05
TCGA.97.7941.01	1.51600690367748e-05	-3.34446725186363e-06
TCGA.MP.A4TA.01	-1.00092821882658e-05	-6.079016328046e-06
TCGA.75.7030.01	1.66307983803401e-05	-3.42841016308878e-06
TCGA.75.5146.01	-2.92500747383345e-07	5.29813423530678e-07
TCGA.55.7914.01	1.7616590509412e-06	7.12673556287209e-06
TCGA.91.6840.01	-1.03815242022652e-05	-4.83442657703793e-06
TCGA.05.4432.01	-4.60134576710389e-06	5.79687957035994e-06
TCGA.64.5779.01	5.34743742964398e-06	1.75746348420488e-06
TCGA.05.4417.01	2.08552269957614e-05	5.95985505606231e-06
TCGA.67.4679.01	1.60969726362304e-05	-7.0021998233504e-07
TCGA.64.5774.01	1.97649604218898e-05	8.32836820450991e-06
TCGA.55.8620.01	-9.11065996640662e-06	4.56755584104313e-06
TCGA.78.8655.01	1.05776697306528e-05	-3.4646647688523e-06
TCGA.97.7554.01	6.57143844913545e-07	8.42062570686059e-06
TCGA.MP.A4SY.01	5.43138473769764e-06	3.43395545224903e-06
TCGA.93.A4JP.01	-1.13381257014499e-05	-1.24640306244731e-05
