x	y
TCGA.E9.A3HO.01	1.21060890186583e-07	7.56003602693615e-06
TCGA.A8.A091.01	-5.5399214989764e-06	1.01632413298459e-05
TCGA.EW.A1P5.01	-1.71060843289747e-05	-4.7671447043795e-06
TCGA.BH.A1FU.01	1.9297258401383e-05	-3.84088368490094e-06
TCGA.D8.A1XT.01	1.98047614519037e-05	-2.63176243766116e-06
TCGA.BH.A0W5.01	-1.68127111830377e-05	-6.91800049497423e-06
TCGA.AR.A1AQ.01	2.06113707568666e-05	-6.35182770306448e-06
TCGA.BH.A0BS.01	-1.53859796700204e-06	1.3504017164188e-05
TCGA.MS.A51U.01	-2.02031891893477e-05	-5.74064350779998e-06
TCGA.B6.A0WT.01	-7.27005913534099e-07	9.38253876411109e-06
TCGA.B6.A0RN.01	-1.31347422837303e-05	-7.83236518707003e-06
TCGA.D8.A1Y2.01	-1.43543194272285e-05	-5.23653664080917e-06
TCGA.BH.A0BP.01	1.51149073422414e-05	-2.26093355098269e-06
TCGA.C8.A131.01	6.38694362782959e-06	-2.15510924000132e-05
TCGA.D8.A1XJ.01	1.76876025205452e-05	-5.40407278303177e-06
TCGA.BH.A0DG.01	-2.28961675383007e-06	1.36947514781425e-05
TCGA.AN.A0FN.01	-3.1305707097638e-07	8.99688959961179e-06
TCGA.AN.A0AR.01	1.72984300570988e-05	-5.05339637435862e-06
TCGA.E2.A1L6.01	-1.26655199804671e-05	-7.23286971451095e-06
TCGA.A2.A0EO.01	-1.40872054984842e-05	-7.48205756787018e-06
TCGA.BH.A0BV.01	-1.2676969346863e-05	-7.77111627349507e-06
TCGA.A2.A04P.01	8.67688216669152e-06	-2.1178683386725e-05
TCGA.D8.A146.01	-1.39191666274807e-05	-8.45487980430752e-06
TCGA.B6.A0I2.01	2.49971744008284e-06	7.95720999084685e-06
TCGA.AR.A1AM.01	-5.64669509369883e-07	8.48226003478813e-06
TCGA.AC.A5XS.01	-1.66022196972689e-05	-1.03445196278762e-05
TCGA.AC.A5EI.01	-1.17259713299851e-06	1.3884167646023e-05
TCGA.E2.A14S.01	-1.3733576840623e-06	1.00879899199288e-05
TCGA.E2.A1IF.01	-1.30995266962068e-05	-8.60871682741265e-06
TCGA.A8.A06O.01	9.90968868937758e-06	2.39099859036985e-07
TCGA.AR.A24Z.01	2.57322084349847e-06	9.81400035523195e-06
TCGA.AC.A2FO.01	-1.62239481513424e-05	-8.7209260580012e-06
TCGA.E9.A22G.01	5.9494480637345e-06	6.96321746534908e-06
TCGA.AR.A24S.01	4.93918668492683e-06	-2.25758218827892e-05
TCGA.A2.A3KD.01	-4.45088926637585e-07	9.38498022032725e-06
TCGA.B6.A1KF.01	1.80955985267372e-05	-4.34288941033195e-06
TCGA.A8.A08P.01	-1.28174725797208e-05	-7.59524146930011e-06
TCGA.A8.A06P.01	-1.67739877729765e-05	-6.88547746202061e-06
TCGA.AN.A0XT.01	1.44295941206443e-05	-4.04607187382174e-06
TCGA.AR.A1AY.01	1.79264782270309e-05	-4.85360280983065e-06
TCGA.BH.A18I.01	-1.31518072260096e-05	-8.03977151082518e-06
TCGA.AC.A2FK.01	2.23100473283748e-07	9.16877714077896e-06
TCGA.E9.A226.01	-1.15448588494349e-05	-9.86982904396714e-06
TCGA.E2.A1AZ.01	6.48268050545077e-06	5.96085152582862e-06
TCGA.D8.A1X8.01	-1.68780831021702e-07	8.88551110344897e-06
TCGA.HN.A2OB.01	-1.11093542456031e-05	-7.88755586134073e-06
TCGA.AO.A125.01	-1.287633107609e-05	-8.89386364794491e-06
TCGA.E2.A1L8.01	-1.84309422620047e-05	-8.25831292759216e-06
TCGA.AO.A12G.01	2.30962093610603e-06	7.62638638447186e-06
TCGA.C8.A1HO.01	-4.16487319558493e-06	9.0372689763666e-06
TCGA.D8.A1XC.01	-6.04920850774543e-07	9.08672808092855e-06
TCGA.C8.A1HM.01	1.46402591402479e-05	-3.89868979266008e-06
TCGA.AC.A62X.01	1.87671123961796e-05	-5.18521773628837e-06
TCGA.AN.A0XR.01	-3.57485275811509e-06	1.29255322585021e-05
TCGA.A8.A07R.01	1.42266592300049e-05	-4.22575839141824e-06
TCGA.AN.A0FK.01	-4.11247040663458e-06	8.30243911282069e-06
TCGA.E9.A1RA.01	-1.32465223583809e-05	-8.65877923415946e-06
TCGA.A8.A07Z.01	-1.57458689110106e-05	-8.31536489533747e-06
TCGA.BH.A0HA.01	-1.21919041896864e-05	-9.07392496091113e-06
TCGA.A2.A0T7.01	-1.45114803214695e-05	-5.79097328998788e-06
TCGA.A2.A0D4.01	-2.96388903835757e-06	1.07378997615238e-05
TCGA.A8.A084.01	-1.0675955122268e-05	-1.11885060343583e-05
TCGA.BH.A209.01	-2.54301757906215e-07	7.49682921459092e-06
TCGA.A2.A0CV.01	-2.83240198509883e-06	1.25660525158224e-05
TCGA.BH.A0C1.01	-3.37978148893906e-06	5.25363168070147e-06
TCGA.AC.A2QH.01	1.70346093767902e-05	-1.54839283307511e-06
TCGA.AR.A1AS.01	6.51968197755298e-07	-1.88805123678792e-05
TCGA.D8.A27M.01	2.05523064967452e-05	-4.87354415102898e-06
TCGA.AR.A1AU.01	6.12526704083236e-07	8.6996191766218e-06
TCGA.A8.A081.01	3.65947384379161e-06	-1.90126816042111e-05
TCGA.BH.A0BZ.01	2.49099322815267e-06	9.1136009442858e-06
TCGA.BH.A0RX.01	1.82053656463626e-05	-4.28174627774278e-06
TCGA.E9.A1NG.01	-1.44865347799739e-05	-7.8277621588485e-06
TCGA.AN.A0XP.01	-1.33880960427208e-05	-9.25087512201708e-06
TCGA.EW.A2FV.01	-9.45507784720886e-06	-8.12120170639184e-06
TCGA.BH.A5IZ.01	2.10842382864294e-05	-5.50451695850082e-06
TCGA.AO.A0J5.01	-9.89787354141647e-06	-8.40153684250682e-06
TCGA.A2.A0EM.01	-1.36224984515838e-05	-8.96002511383136e-06
TCGA.A8.A08T.01	-1.21076959607936e-05	-7.66779887115789e-06
TCGA.D8.A1JM.01	1.73048814923698e-05	-4.87379290552773e-06
TCGA.AO.A03L.01	-3.26838758327033e-06	-1.61407910754558e-05
TCGA.GM.A2DC.01	-1.36408491280414e-06	1.08235048732225e-05
TCGA.AR.A1AW.01	1.40068035111363e-06	-1.84472084696868e-05
TCGA.BH.A1FJ.01	2.83916502245869e-07	1.01486253549073e-05
TCGA.BH.A0DV.01	-1.4660890555924e-05	-7.73738979147748e-06
TCGA.AO.A03O.01	1.41074424828977e-05	-3.32991892293142e-06
TCGA.A2.A0CO.01	-5.09726853110981e-06	7.12947414019034e-06
TCGA.BH.A1FL.01	-2.1578636066951e-06	8.89565443009938e-06
TCGA.A2.A0YI.01	-1.09819140640324e-05	-7.53448049721761e-06
TCGA.AC.A2QJ.01	2.15914211931143e-06	1.05216464979751e-05
TCGA.EW.A1PE.01	-1.36384992664114e-05	-9.24390569276065e-06
TCGA.B6.A0IN.01	-1.03395467460674e-06	1.41399717144979e-05
TCGA.BH.A0H6.01	-9.52028293260467e-07	9.27119459030434e-06
TCGA.BH.A0BM.01	-1.22086337245854e-05	-7.50096332950488e-06
TCGA.A7.A2KD.01	1.51140263581692e-05	-1.46665761061306e-06
TCGA.E2.A1II.01	2.1179435334693e-05	-6.99839688767908e-06
TCGA.D8.A27I.01	-6.9545745962495e-06	9.71487305500832e-06
TCGA.AN.A0XW.01	4.61162527778814e-07	7.6976103176039e-06
TCGA.A8.A08H.01	2.97781687503825e-07	9.16181399706915e-06
TCGA.B6.A3ZX.01	1.62207754307476e-05	-2.82944724480337e-06
TCGA.HN.A2NL.01	5.35464749343607e-06	7.21570608517992e-06
TCGA.B6.A0IP.01	-1.76336239980698e-05	-9.18834325415092e-06
TCGA.BH.A1EY.01	1.3025321251683e-05	-5.42529472496854e-06
TCGA.JL.A3YW.01	1.64695487352318e-05	-5.31406986061769e-06
TCGA.AN.A0XN.01	1.79710569865718e-05	-3.81180843399026e-06
TCGA.BH.A0E9.01	-4.17422205253583e-06	6.01936770089642e-06
TCGA.A1.A0SK.01	1.98585720574574e-05	-6.41358901848948e-06
TCGA.EW.A1OV.01	-8.85246383200954e-06	-1.04521516254469e-05
TCGA.BH.A1EX.01	-6.98728388201945e-07	1.10299284734123e-05
TCGA.LL.A441.01	5.42702788373259e-06	7.26632513112926e-06
TCGA.BH.A0GY.01	1.67426192990112e-06	-1.89593644011133e-05
TCGA.C8.A26W.01	3.8011689276229e-06	-1.97789789025708e-05
TCGA.A8.A0A2.01	-2.13826017065215e-06	9.71082132240294e-06
TCGA.A2.A0YM.01	1.78679004523825e-05	-2.82663234225264e-06
TCGA.BH.A0DP.01	-1.53195897912914e-05	-6.54292350594406e-06
TCGA.GM.A2DF.01	2.07943273218595e-05	-3.98932956530559e-06
TCGA.AR.A2LN.01	-4.01131802537119e-06	8.31218972293037e-06
TCGA.D8.A1JF.01	3.36332504833908e-06	-1.864616959464e-05
TCGA.B6.A0RQ.01	-1.64734317318205e-05	-8.50194950363368e-06
TCGA.BH.A0HI.01	-1.23586599011548e-05	-8.26273083179573e-06
TCGA.A8.A0A9.01	-2.21909613146181e-05	-5.59194613545164e-06
TCGA.A2.A25F.01	5.47628343538217e-07	8.784481331038e-06
TCGA.PE.A5DC.01	-2.45522444791723e-08	8.78724092883205e-06
TCGA.D8.A142.01	1.82792923501714e-05	-4.40385258942443e-06
TCGA.GM.A2DO.01	-5.20803634046003e-06	9.72935171089205e-06
TCGA.E2.A1LL.01	1.29607590414349e-06	6.98076986049057e-06
TCGA.C8.A273.01	3.63664807368087e-07	1.33487780230234e-05
TCGA.E9.A1RB.01	1.67184749985563e-05	-3.59710803203013e-06
TCGA.AR.A0U2.01	1.07167305304253e-05	2.01751752702162e-06
TCGA.A8.A0A1.01	-1.59649630071174e-05	-6.16912438279846e-06
TCGA.E2.A15L.01	-1.22180862019726e-05	-7.71419884113787e-06
TCGA.A8.A079.01	1.17367158354332e-05	4.12706189671622e-06
TCGA.BH.A0AU.01	-6.56119229137268e-07	1.08170356744083e-05
TCGA.BH.A18K.01	-2.71636961485981e-06	8.78084098693761e-06
TCGA.A7.A0CJ.01	3.05625456536599e-06	-1.95921852788539e-05
TCGA.A2.A0CS.01	-1.62455348895836e-05	-8.43289975906067e-06
TCGA.AR.A24W.01	-3.33045706198208e-06	9.55874041084004e-06
TCGA.EW.A1P1.01	6.57086092399924e-07	9.16275082835743e-06
TCGA.C8.A132.01	-3.96706264255653e-07	9.7684918357594e-06
TCGA.BH.A0W4.01	-1.20510580695135e-07	8.60647046408322e-06
TCGA.AC.A3W6.01	-1.35805796968678e-05	-9.90383565778721e-06
TCGA.D8.A1JJ.01	-5.96974429865639e-08	-1.64020283772884e-05
TCGA.C8.A130.01	5.44704407376314e-06	-1.93318598895519e-05
TCGA.E2.A1B4.01	-1.39130799904458e-05	-8.19592823540344e-06
TCGA.A8.A0A4.01	-6.10648582621879e-06	9.12087502214259e-06
TCGA.D8.A1JH.01	-1.59664680826099e-05	-6.85148220123013e-06
