x	y
TCGA.IB.7651.01	0.000253473992365082	0.000311060462306848
TCGA.IB.7885.01	0.000172081825297971	-9.53468653206958e-05
TCGA.F2.A44H.01	-0.000113060765460374	-0.000284930389605056
TCGA.FB.A78T.01	-0.000263151464550902	-0.000570541146856756
TCGA.HZ.A77P.01	-3.89438137381847e-06	-0.000116926712159178
TCGA.H8.A6C1.01	-0.000121944529236092	-0.000348180525971669
TCGA.IB.8126.01	0.000466847067396336	-1.58758690092192e-05
TCGA.IB.7891.01	5.23030589005657e-05	7.95344940697594e-05
TCGA.HV.A5A4.01	0.000197950631945919	-0.000562545559128164
TCGA.HZ.8317.01	0.000541103607899948	0.000103661116352536
TCGA.IB.7888.01	0.000430684502685192	0.000185156026902213
TCGA.IB.7890.01	-0.000330430895999134	0.000601474263931725
TCGA.HZ.7918.01	-0.000354861740106042	0.000124105952469527
TCGA.IB.A5SP.01	-0.000739706632252124	0.000383363549063166
TCGA.IB.A5ST.01	0.000449075212714059	-0.00015738827061115
TCGA.IB.7649.01	4.28244298815765e-05	0.000227917475980787
TCGA.IB.A6UG.01	-0.000564526359080197	0.000132410508073849
TCGA.F2.A44G.01	0.000179102691140755	-0.000112387476465437
TCGA.F2.6880.01	0.00052443913852373	8.69918704364782e-05
TCGA.IB.7645.01	0.000142046315021949	1.16031061829623e-06
TCGA.IB.7889.01	-0.000373234539412116	-0.000344847214607621
TCGA.HZ.8001.01	3.62887321207577e-05	0.000412762653537976
TCGA.IB.7654.01	0.000158881665487832	0.000175673283009399
TCGA.HZ.7922.01	-0.000404168026956874	0.000623140065479813
TCGA.IB.A5SQ.01	0.000336805214701397	-0.000187045391813064
TCGA.IB.7647.01	-3.14584779398519e-05	0.000164798874461856
TCGA.HZ.8638.01	0.000506492712432617	-3.93785525038785e-06
TCGA.IB.7644.01	0.000162716526518056	0.00023188433036775
TCGA.HZ.7919.01	-5.40038217836841e-05	0.000165386144221843
TCGA.HZ.7289.01	-0.000434702892360362	2.56005999663926e-05
TCGA.H6.A45N.01	0.000461541236178069	0.000214537413903497
TCGA.FB.A545.01	-0.000251944877870219	0.000984717962976466
TCGA.US.A774.01	0.000332064930017321	-9.19385838037711e-05
TCGA.HV.A5A3.01	-0.000349762837589733	0.000348770501475189
TCGA.IB.7893.01	-1.67512871846629e-05	0.000567078658862017
TCGA.H6.8124.01	-0.00011974528508192	0.000422134468438035
TCGA.IB.7652.01	-5.43848660281302e-05	-0.000285113100993994
TCGA.US.A77G.01	-0.000253058219849643	-0.000452121564517722
TCGA.HZ.8005.01	-6.00100432162296e-05	0.000595756193145478
TCGA.FB.A5VM.01	0.000229782474707674	-1.75997434952954e-05
TCGA.IB.A5SS.01	-0.000469463483434508	-0.000344758544518933
TCGA.OE.A75W.01	-0.000441225032242975	-0.000165118987359499
TCGA.US.A776.01	0.00029948581181688	-0.000370519060695975
TCGA.LB.A7SX.01	-0.000451237822926739	0.000452319695106252
TCGA.F2.6879.01	-0.000357063596321185	1.97900997658079e-05
TCGA.IB.7886.01	-0.000912798802532859	-0.000105206371986232
TCGA.HZ.A4BK.01	-0.000363411673766652	0.000194091061215314
TCGA.HZ.8002.01	0.000581092296229372	0.000173975488886584
TCGA.IB.7897.01	0.000662038604074155	0.000284890217157995
TCGA.HV.A7OP.01	-8.88877147729578e-06	-0.000930805254094239
TCGA.HZ.A49I.01	0.000303746615127117	-0.000628147693972778
TCGA.HZ.A77O.01	-0.00067151305289946	-5.53367220144945e-05
TCGA.FB.A7DR.01	0.000222490328607641	-0.000673251080411544
TCGA.US.A77E.01	0.000213873569341553	2.0853351835314e-05
TCGA.IB.A5SO.01	0.000398808741893065	-0.000186060260255354
TCGA.HV.A5A6.01	-0.00012704815016463	0.00033395535224382
TCGA.HZ.A49G.01	0.00036379183527746	0.000102505956549233
TCGA.HZ.7926.01	0.000295970632558013	3.65133272203254e-06
TCGA.FB.A4P5.01	0.000489650245584069	9.81288583970817e-06
TCGA.FZ.5921.01	-0.000323996531945915	0.000293990215311329
TCGA.HZ.8315.01	-0.00012243348759774	0.000227054367037614
TCGA.IB.7887.01	-5.67292099107737e-05	0.000131996509141371
TCGA.FZ.5923.01	0.000173551196579017	-0.000665058176030273
TCGA.HZ.7920.01	0.000589486273041909	0.000172845378063554
TCGA.FZ.5919.01	-0.000467790959123051	-0.000268805831160106
TCGA.IB.8127.01	-0.000837915839613743	0.000228925397234702
TCGA.FZ.5922.01	-1.40530790098441e-05	-0.000127345504489466
TCGA.HZ.8637.01	-5.23065297911448e-05	0.000169733461141858
TCGA.PZ.A5RE.01	-0.000270190988149854	7.75605543869003e-05
TCGA.HV.A7OL.01	-0.000251447658706999	9.83945428739532e-05
TCGA.HV.A5A5.01	-4.38507455101997e-05	-0.000422070407316936
TCGA.RB.A7B8.01	0.000258664699020598	-0.000191254844032649
TCGA.HZ.8003.01	0.000631384749840975	0.000373568141436957
TCGA.HZ.8636.01	-0.000520397092916635	1.03609842016888e-05
TCGA.HZ.A49H.01	0.00049761419864527	4.43059347719455e-05
TCGA.IB.A6UF.01	-0.000636671217533845	-0.000339411898034039
TCGA.M8.A5N4.01	-0.000259714199076025	0.000474633920260159
TCGA.F2.7276.01	0.000551294044574362	0.000110449783931087
TCGA.HZ.7924.01	0.000504012290979165	-2.43685603864046e-05
TCGA.HZ.7923.01	0.000557375514737108	0.000100867551469477
TCGA.IB.7646.01	-0.000320787687648137	0.000118442704258988
TCGA.US.A77J.01	0.000424058192749	-0.000193862476421667
TCGA.HZ.A4BH.01	-8.44726773601453e-05	-0.000190225445106396
TCGA.FZ.5924.01	-0.000650736101248246	-0.000527651528021048
TCGA.Q3.A5QY.01	0.000460146165064633	-0.000145104067501376
TCGA.FZ.5920.01	-0.000617965071925433	-0.000899507597248462
TCGA.US.A779.01	-0.00019601262333992	8.35780519079747e-05
TCGA.HZ.7925.01	-0.000128550773944912	-0.000303603280103123
TCGA.FZ.5926.01	-4.24944806141206e-05	1.03652507189817e-05
TCGA.F2.7273.01	0.000440927312386938	-8.77955087513355e-05
