x	y
TCGA.44.2657.01	-3.09414003731947e-05	-3.61646990684814e-05
TCGA.44.2659.01	-2.32754413005468e-05	-1.21188930537025e-05
TCGA.44.2661.01	-4.73316125692516e-05	3.35272975235303e-05
TCGA.44.2662.01	-5.39339797196829e-06	1.00487948475255e-05
TCGA.44.2665.01	-6.54016669660077e-05	2.92018651636419e-05
TCGA.44.2666.01	-2.29092643582551e-05	1.74314594721498e-05
TCGA.44.2668.01	-8.56262424085216e-06	-2.64961248729858e-05
TCGA.44.3396.01	-9.19846554144594e-06	-3.12934610065e-06
TCGA.44.3398.01	-4.03400952716065e-05	1.24509612760936e-05
TCGA.44.3918.01	8.5941535326488e-06	-6.92907844052809e-05
TCGA.44.3919.01	-3.80821725505113e-05	2.43185146997576e-05
TCGA.44.4112.01	-5.90474431834833e-05	-2.24496482787579e-05
TCGA.44.5643.01	4.11241315774079e-05	2.03748041303068e-05
TCGA.44.5645.01	-1.38545151594349e-05	-3.40785210264407e-06
TCGA.44.6144.01	-1.92256710476632e-05	-2.07998718865447e-05
TCGA.44.6145.01	-2.17666460525244e-05	-2.5213531958783e-05
TCGA.44.6146.01	-3.81171158350222e-05	1.81200801385005e-05
TCGA.44.6147.01	-1.31283397695638e-05	-1.32806876335565e-05
TCGA.44.6148.01	-4.79336099176227e-05	3.46091155569168e-05
TCGA.44.6774.01	3.5925704825924e-07	1.89295109870373e-06
TCGA.44.6775.01	-1.53710671870544e-05	6.88542413534834e-06
TCGA.44.6776.01	-6.71864066747393e-05	-1.8505915592635e-05
TCGA.44.6777.01	-1.75265970778714e-05	-5.24530571143483e-05
TCGA.44.6778.01	-1.25633903915723e-05	-3.2956238049665e-06
TCGA.44.6779.01	-2.05355610285312e-05	1.3112532280439e-05
TCGA.49.4486.01	-5.3486164363871e-05	-7.99115988468667e-07
TCGA.49.4487.01	-1.11711271613532e-05	7.14629283201718e-06
TCGA.49.4488.01	-4.39856116005988e-05	-5.61727494694855e-06
TCGA.49.4490.01	-2.38717543301616e-05	1.62179811758858e-05
TCGA.49.4494.01	-3.66889066638448e-05	2.42748267540143e-05
TCGA.49.4501.01	-6.32080600501648e-05	9.6910169762878e-06
TCGA.49.4505.01	-2.40605606728073e-05	-1.12882768235959e-05
TCGA.49.4506.01	-4.66593619388548e-05	-4.5935569787615e-06
TCGA.49.4507.01	-4.32540010131569e-05	1.28033865723617e-05
TCGA.49.4510.01	-6.26086412587703e-05	-8.30007289204223e-06
TCGA.49.4512.01	-5.54902195051886e-05	1.92244885844018e-05
TCGA.49.4514.01	-5.35057972190661e-06	1.10791341598619e-05
TCGA.49.6742.01	-3.97745650113271e-05	-4.17951228831442e-06
TCGA.49.6743.01	-6.26701065300889e-06	-5.04447490689118e-05
TCGA.49.6744.01	-5.18628140102015e-05	-2.78166441432382e-05
TCGA.49.6745.01	-3.8347509757344e-05	2.98586679337643e-05
TCGA.49.6767.01	3.23849938532743e-05	-5.22482697042911e-05
TCGA.50.5044.01	-4.4762006294003e-05	2.10489687079162e-05
TCGA.50.5045.01	-1.35484120715457e-07	-4.84741924495944e-05
TCGA.50.5049.01	-3.6097177814808e-06	-5.91486895386587e-05
TCGA.50.5051.01	-7.07793355076371e-05	3.85358371567071e-06
TCGA.50.5055.01	-5.08570033083956e-05	3.66306135165092e-05
TCGA.50.5066.01	-4.14199351674664e-06	-1.83035776025508e-06
TCGA.50.5068.01	-1.05541897743325e-05	1.0055171498522e-05
TCGA.50.5072.01	-3.53705068240826e-05	2.43087035964785e-05
TCGA.50.5930.01	-3.73897688697509e-05	3.07752044623143e-06
TCGA.50.5931.01	5.16602707385588e-05	-1.14256594674818e-05
TCGA.50.5932.01	-8.4405423568007e-05	-1.46535789565788e-05
TCGA.50.5933.01	-3.58686083766129e-05	-3.76953674557408e-05
TCGA.50.5935.01	-6.65133778152043e-05	8.47809958889912e-06
TCGA.50.5936.01	-6.01872503520848e-05	2.37961766122096e-05
TCGA.50.5939.01	-1.9163526660752e-05	2.63740236733794e-06
TCGA.50.5941.01	-2.68131878197784e-05	-9.74085779208056e-06
TCGA.50.5942.01	-5.36339560596784e-05	2.57341721364777e-05
TCGA.50.5944.01	-2.20842131211853e-05	1.11024863352187e-05
TCGA.50.5946.01	1.89382058898953e-06	5.35708936984139e-06
TCGA.50.6590.01	6.82356092417039e-06	-7.2822415580955e-05
TCGA.50.6591.01	-2.5489357893547e-05	-1.70153245547395e-05
TCGA.50.6592.01	4.67993013332894e-07	2.2801205866113e-06
TCGA.50.6593.01	1.4439747056622e-06	-4.45681278969307e-05
TCGA.50.6594.01	-1.41444973603223e-05	-4.40517345070225e-05
TCGA.50.6595.01	-9.30304036685009e-06	1.75696988632323e-05
TCGA.50.6597.01	-5.96077934230993e-05	2.15194351703193e-05
TCGA.55.1592.01	1.63598231296412e-05	-2.53831542168914e-05
TCGA.55.1594.01	1.42309999662548e-05	3.05753088154816e-05
TCGA.55.1595.01	-6.85150984410973e-05	-1.73755775345735e-05
TCGA.55.1596.01	1.13703623270732e-05	1.36227112653241e-05
TCGA.55.5899.01	-1.00645901523657e-05	9.13014513696188e-07
TCGA.55.6543.01	-5.68661590428375e-05	2.42673646510404e-05
TCGA.55.6642.01	-6.51665977844154e-05	7.94975178921548e-06
TCGA.55.6712.01	-1.83417795649961e-05	2.16521111903153e-06
TCGA.64.1676.01	7.32765367665225e-06	-3.10241405394464e-05
TCGA.64.1677.01	-1.52296601516513e-05	-2.71434286060908e-05
TCGA.64.1678.01	7.30787191914427e-07	-4.52947533764053e-05
TCGA.64.1680.01	-5.15892197845418e-05	3.283976327368e-07
TCGA.64.5774.01	-4.28616035193891e-05	-5.97850673672071e-06
TCGA.64.5775.01	-4.28840948174449e-05	-1.55647223911829e-05
TCGA.64.5778.01	-5.82668611793647e-06	-3.11747391237598e-05
TCGA.64.5779.01	-1.81863316686602e-05	3.59244971695688e-06
TCGA.64.5781.01	-1.75368579263878e-05	-9.76890394644428e-05
TCGA.64.5815.01	-5.88626826958304e-05	1.58147526986524e-05
TCGA.67.3770.01	-1.71122843908977e-05	-1.73404043266255e-05
TCGA.67.3771.01	3.37213587222257e-05	-9.25528603166585e-05
TCGA.67.3772.01	-6.13906752415125e-05	2.46234233086324e-05
TCGA.67.3773.01	-6.0478884008976e-05	-7.8961326250205e-06
TCGA.67.3774.01	-6.57034749953515e-05	1.58441749000308e-05
TCGA.67.4679.01	-5.25003573547852e-05	-4.53231697249067e-05
TCGA.67.6215.01	-6.98584442683113e-05	3.10696947528005e-06
TCGA.67.6216.01	-5.58226347195e-05	2.92882780745279e-05
TCGA.67.6217.01	-6.55658155923871e-05	-1.66772018968117e-05
TCGA.71.6725.01	-3.99438629235049e-05	-1.06140811774469e-05
TCGA.73.4658.01	-2.63295915016158e-05	-1.78141695186868e-05
TCGA.73.4659.01	-6.34312310979213e-05	-1.13212574079865e-05
TCGA.73.4662.01	-7.21873418630847e-05	-8.25571972197587e-06
TCGA.73.4666.01	1.29009728466861e-06	2.54558506167349e-06
TCGA.73.4668.01	-1.96566805563228e-05	-1.24101220724426e-05
TCGA.73.4670.01	-1.68756823819597e-05	-1.79274367703028e-06
TCGA.73.4675.01	-3.81736136185484e-05	1.6226009447906e-05
TCGA.73.4676.01	8.51990782191023e-06	-4.42658173798799e-06
TCGA.73.4677.01	-7.51304015023487e-05	-2.55333275888417e-05
TCGA.75.5122.01	-4.99947799981891e-05	3.35789486886371e-05
TCGA.75.5125.01	-5.94471796693565e-06	1.29266576926576e-05
TCGA.75.5126.01	-4.50823126574559e-05	-1.51332245999398e-05
TCGA.75.5146.01	-7.54075969969129e-06	-1.29988043124863e-05
TCGA.75.5147.01	-9.68082458936199e-06	1.76494040442385e-05
TCGA.75.6203.01	-4.84921222036676e-05	3.63327485993217e-05
TCGA.75.6205.01	-4.63229935139748e-05	2.9957349643813e-05
TCGA.75.6206.01	-7.03921569114804e-05	1.04416482795343e-05
TCGA.75.6207.01	-7.26382267636537e-06	1.79154950395628e-05
TCGA.75.6211.01	1.22385525038719e-05	-1.75841436780602e-05
TCGA.75.6212.01	-5.07278434436893e-05	3.18374486158297e-05
TCGA.80.5611.01	-5.2566826262442e-05	4.41993134755759e-06
TCGA.86.6562.01	-2.86352925539667e-05	8.11648030456218e-06
TCGA.91.6828.01	-5.13877402233659e-05	-1.20331209316763e-05
TCGA.91.6829.01	1.31847955271238e-05	-6.02444804450918e-05
TCGA.91.6831.01	-3.22287301132914e-06	7.09453281547928e-06
TCGA.91.6835.01	-3.64917137218465e-05	2.02532563447605e-05
TCGA.91.6836.01	2.65066421750676e-07	-0.000110806926266031
