x	y
TCGA.06.5411.01	-7.57998810486695e-06	-5.21950268130666e-05
TCGA.06.5412.01	-4.53167325697878e-06	-4.77310932193701e-05
TCGA.06.5413.01	4.92805735776345e-05	1.89655265156197e-05
TCGA.06.5414.01	2.22938015448958e-05	2.3369321944407e-05
TCGA.06.5415.01	2.12996131759532e-05	2.41748773833924e-05
TCGA.06.5418.01	-2.21414767526779e-06	-5.24537419344696e-05
TCGA.06.5856.01	4.67735871775172e-05	3.40769563749496e-06
TCGA.06.5858.01	-7.84551888238537e-05	-4.18180085294507e-05
TCGA.06.5859.01	1.42892497502116e-05	2.26028812388923e-05
TCGA.06.6388.01	1.263957686186e-05	2.96337303499324e-05
TCGA.06.6389.01	-7.58582707428748e-05	4.35444810035037e-05
TCGA.06.6390.01	1.38590729773723e-05	2.80183424137439e-05
TCGA.06.6391.01	3.6920395089905e-06	4.08181461434143e-05
TCGA.06.6693.01	1.29938597973212e-05	2.81846894375934e-05
TCGA.06.6694.01	-4.82617675263622e-05	3.17684203519297e-05
TCGA.06.6695.01	5.62417094343667e-05	1.19006231058711e-05
TCGA.06.6697.01	1.47621616608075e-05	2.43453302532034e-05
TCGA.06.6698.01	-5.46383464626152e-05	1.78725598368201e-05
TCGA.06.6699.01	1.90844987726201e-05	2.33112099332767e-05
TCGA.06.6700.01	5.63957453922588e-05	6.0588437985328e-06
TCGA.06.6701.01	-7.23931305138939e-05	4.30788246868597e-05
TCGA.08.0386.01	5.00830445605164e-06	2.54584563982787e-05
TCGA.12.0615.01	1.22963602569821e-05	2.30296871474109e-05
TCGA.12.0616.01	5.09004002175694e-05	5.34059103302779e-06
TCGA.12.0618.01	-6.03153991704113e-05	-4.50744478424206e-05
TCGA.12.0619.01	-3.33754057979847e-05	1.12720895912853e-06
TCGA.12.0688.01	2.2875533391112e-05	2.79334497936636e-05
TCGA.12.0692.01	1.986533289323e-05	1.66413676265513e-05
TCGA.12.0821.01	1.98530733894987e-05	2.76451325934306e-05
TCGA.12.3649.01	7.69870570317281e-06	-5.27141576085568e-05
TCGA.12.3650.01	5.91165745051912e-05	7.00169953918893e-06
TCGA.12.3652.01	5.7827823666158e-05	9.67319079058711e-06
TCGA.12.3653.01	1.8886891782252e-05	2.67876842627673e-05
TCGA.12.5295.01	1.08601943818678e-05	2.61603024724636e-05
TCGA.12.5299.01	1.4314155050762e-05	2.39427941530569e-05
TCGA.12.5301.01	1.30535874374845e-05	3.15176098420668e-05
TCGA.14.0740.01	-6.59475442274512e-05	3.73839972035253e-05
TCGA.14.0781.01	-2.80456319059667e-06	-5.71527616325276e-05
TCGA.14.0786.01	5.58016923329285e-05	7.97577453329847e-06
TCGA.14.0787.01	1.48146021787435e-05	2.13925443986799e-05
TCGA.14.0789.01	5.74470918202246e-05	6.11688093365682e-06
TCGA.14.0790.01	5.60510304140282e-05	1.08221736206333e-05
TCGA.14.0813.01	-2.0397069741446e-05	-4.93741621548454e-05
TCGA.14.0817.01	-4.59194488676985e-05	2.81856826058297e-05
TCGA.14.0862.01	3.74795531513214e-06	3.41244651310716e-05
TCGA.14.0871.01	-4.96141260018431e-05	3.26451335710494e-05
TCGA.14.1043.01	1.36641804007808e-05	2.65894614803466e-05
TCGA.14.1395.01	3.4235595471111e-05	-6.2454828950454e-05
TCGA.14.1450.01	2.10992996440202e-05	2.33030494147618e-05
TCGA.14.1456.01	-2.90326876192677e-05	2.93105110366332e-05
TCGA.14.1823.01	6.00475713939636e-05	4.86728188454706e-06
TCGA.14.1825.01	-5.21211138729844e-05	2.65057082369026e-05
TCGA.14.1829.01	5.5465559164034e-05	5.35653835202101e-06
TCGA.14.2554.01	6.29488521399998e-05	3.05565832112256e-06
TCGA.14.4157.01	-6.37606529866385e-05	4.31082555756564e-05
TCGA.15.0742.01	4.8250811871433e-05	1.95817019204797e-05
TCGA.15.1444.01	-7.74826942897338e-05	4.75881684005252e-05
TCGA.16.0846.01	-5.07327982169971e-05	-4.17613982805742e-05
TCGA.16.0861.01	-5.7555312186846e-06	-5.33198005682094e-05
TCGA.16.1045.01	2.93777274254539e-05	-5.63100652308328e-05
TCGA.16.1048.01	5.25830027936952e-05	1.70034895877395e-05
TCGA.19.1390.01	-5.43580172115044e-05	3.38447410712802e-05
TCGA.19.2619.01	1.57239062247288e-05	2.40979278742528e-05
TCGA.19.2620.01	4.7773161705935e-05	6.36609476286924e-06
TCGA.19.2623.01	-6.69772767285686e-05	2.36846094209178e-05
TCGA.19.2624.01	5.20686201322971e-05	6.62050748499092e-06
TCGA.19.2625.01	-3.48204807845611e-05	-5.27984796993361e-05
TCGA.19.2629.01	-5.98847225156227e-05	4.41101332798265e-05
TCGA.19.2631.01	1.47618085410934e-05	2.63915437166902e-05
TCGA.19.5947.01	9.89937649148444e-06	3.86116847662514e-05
TCGA.19.5950.01	2.37586094084603e-05	2.20261416000613e-05
TCGA.19.5951.01	1.63018649416154e-05	2.99221601960175e-05
TCGA.19.5952.01	7.23572487189929e-07	-5.37228401340695e-05
TCGA.19.5953.01	3.40626882333567e-06	-4.42640071751496e-05
TCGA.19.5954.01	1.29606591033573e-05	3.47387948209848e-05
TCGA.19.5955.01	7.56799911778188e-06	-4.75366551561823e-05
TCGA.19.5958.01	1.27344025418962e-05	2.84117916883708e-05
TCGA.19.5959.01	8.35952584785477e-07	-5.56064679862505e-05
TCGA.19.5960.01	8.3170515574437e-06	2.46345458201942e-05
TCGA.26.1439.01	5.05934677909336e-05	7.47222520068655e-06
TCGA.26.1442.01	-6.58954501406342e-05	3.99537476381046e-05
TCGA.26.5132.01	-1.99081115607281e-05	-6.24000881574983e-05
TCGA.26.5133.01	-6.34505992622399e-05	3.76922109839779e-05
TCGA.26.5134.01	8.6263684934206e-06	2.76034135868458e-05
TCGA.26.5135.01	1.25431235682854e-05	2.20003564113415e-05
TCGA.26.5136.01	-6.01477953354384e-05	3.81271811024528e-05
TCGA.26.5139.01	5.38165236229017e-05	1.25457540741029e-05
TCGA.26.6173.01	9.03643074618254e-06	1.92144531779886e-05
TCGA.26.6174.01	-5.89815906561312e-06	-4.64947547949712e-05
TCGA.27.1830.01	-5.2409767165342e-05	2.15141793976091e-05
TCGA.27.1831.01	5.00023698765307e-05	6.56747356198178e-06
TCGA.27.1832.01	1.31864821091494e-05	2.43006051051329e-05
TCGA.27.1833.01	2.32728869441964e-05	2.04369941121225e-05
TCGA.27.1834.01	-1.30411453946783e-05	-5.33587270601423e-05
TCGA.27.1835.01	-4.95568969605477e-05	3.13994414815405e-05
TCGA.27.1836.01	-5.16004447868603e-05	3.24897190945702e-05
TCGA.27.1837.01	-1.21301683662857e-06	-5.515388415222e-05
TCGA.27.1838.01	-2.24760864391534e-05	-3.91960807231624e-05
TCGA.27.2518.01	2.40008907600436e-05	2.2138548840977e-05
TCGA.27.2519.01	-6.45608028606719e-05	-3.95023381547252e-05
TCGA.27.2521.01	-5.98284908139306e-05	4.19812213926545e-05
TCGA.27.2523.01	1.86142380013782e-05	2.32017386612498e-05
TCGA.27.2524.01	-7.0562026502018e-06	-5.94256697419141e-05
TCGA.27.2526.01	1.63077193533169e-06	-5.42084815560763e-05
TCGA.27.2527.01	1.3077846539379e-05	3.5420221862355e-05
TCGA.27.2528.01	5.86907917034545e-05	8.27389651330705e-06
TCGA.28.1747.01	5.34935661842309e-05	7.83822090875751e-06
TCGA.28.1753.01	-5.28692011823284e-05	-4.08825038872207e-05
TCGA.28.2501.01	2.22541305277142e-05	2.28785866557605e-05
TCGA.28.2502.01	-9.58112927194667e-07	-4.74565214194029e-05
TCGA.28.2509.01	-5.62209415306861e-05	2.51221162891931e-05
TCGA.28.2510.01	-4.3508504749675e-06	-5.61797982617977e-05
TCGA.28.2513.01	6.14483601626286e-06	-4.47422230117403e-05
TCGA.28.2514.01	1.75661242072576e-05	2.73759422029993e-05
TCGA.28.5204.01	1.51634176442578e-05	2.27616329990007e-05
TCGA.28.5207.01	-9.0332158771885e-06	1.24433220397991e-05
TCGA.28.5208.01	1.94896860441282e-05	2.81852839808298e-05
TCGA.28.5209.01	4.11270150987788e-05	-5.87691305378269e-05
TCGA.28.5211.01	1.48376785608981e-05	2.2337327236276e-05
TCGA.28.5213.01	5.34028518343867e-05	8.91549083877224e-06
TCGA.28.5214.01	2.07228911740242e-05	2.29040723875231e-05
TCGA.28.5215.01	7.88813478357173e-06	1.86313901214572e-05
TCGA.28.5216.01	-5.66127628800669e-05	-4.68740089089627e-05
TCGA.28.5218.01	2.93461182972372e-05	1.94971822952421e-05
TCGA.28.5219.01	-5.44314683864625e-05	2.66332733604581e-05
TCGA.28.5220.01	1.48256169479595e-05	2.64533559231239e-05
TCGA.28.6450.01	1.0498956687421e-05	2.83606095716095e-05
TCGA.32.1970.01	-2.11756332190751e-05	7.29747609978536e-06
TCGA.32.1977.01	2.91879685203883e-07	-5.51445170535962e-05
TCGA.32.1979.01	5.72294036366461e-05	1.44722941765049e-05
TCGA.32.1980.01	9.88576937012771e-06	2.80158311346434e-05
TCGA.32.1982.01	4.03803767913188e-05	-6.17142849194901e-05
TCGA.32.1986.01	1.07703467308601e-05	2.6436499657305e-05
TCGA.32.1991.01	3.10850292532482e-05	-5.61938338988825e-05
TCGA.32.2491.01	-6.4436044102374e-05	2.96996548166062e-05
TCGA.32.2494.01	9.30359437825741e-06	2.6272837990471e-05
TCGA.32.2495.01	1.14099899813099e-05	-4.47737151705981e-05
TCGA.32.2615.01	1.9694635544529e-05	2.40470711374078e-05
TCGA.32.2632.01	4.36515183585706e-05	-8.08050828825626e-06
TCGA.32.2634.01	-7.35261853755467e-05	-3.97886819869252e-05
TCGA.32.2638.01	2.35178109568254e-05	2.29291662303297e-05
TCGA.32.4208.01	-6.98306344180769e-05	4.11748416201173e-05
TCGA.32.4210.01	-6.15687140877152e-05	-4.2080968908814e-05
TCGA.32.4211.01	1.75104614153723e-05	2.17070245452996e-05
TCGA.32.4213.01	-1.77927710995787e-05	-6.19970669177242e-05
TCGA.32.4719.01	9.07503962451466e-06	2.46216044524916e-05
TCGA.32.5222.01	1.11853465479033e-05	-5.82367432027455e-05
TCGA.41.2571.01	-3.11350708098285e-06	-5.30561492333083e-05
TCGA.41.2572.01	2.11926910050506e-05	3.36241602699034e-05
TCGA.41.2573.01	-6.52951627311395e-06	-5.27857149974654e-05
TCGA.41.2575.01	-4.45516871465715e-05	2.76842458035038e-05
TCGA.41.3392.01	9.35576143382768e-06	2.59478076314603e-05
TCGA.41.3393.01	2.47032618080154e-05	2.32769964038084e-05
TCGA.41.3915.01	-1.80285947507074e-06	-4.88838086303754e-05
TCGA.41.4097.01	-6.27465286222343e-06	-5.21526000385659e-05
TCGA.41.5651.01	-5.07643524238901e-05	4.19013389348872e-05
TCGA.41.6646.01	1.0677609063506e-05	2.63725294577676e-05
TCGA.74.6573.01	-4.83822815584786e-05	3.01587960626895e-05
TCGA.74.6575.01	1.72155333763333e-06	3.98687495084213e-05
TCGA.74.6577.01	3.11670233349964e-06	-5.88464191880465e-05
TCGA.74.6578.01	2.265354486107e-05	3.25600554409089e-05
TCGA.74.6584.01	1.20214440773923e-05	1.77006941162307e-05
TCGA.76.4925.01	-5.7236651238051e-05	-3.42642981932065e-05
TCGA.76.4926.01	5.17228532871379e-05	7.53466836983661e-06
TCGA.76.4928.01	1.3473945288638e-05	3.47242529128785e-05
TCGA.76.4929.01	-5.32061541652555e-05	3.83327225222192e-05
TCGA.76.4931.01	2.70103852259208e-05	-5.93570529336257e-05
TCGA.76.4934.01	-5.56331798619151e-05	-4.15061036509956e-05
TCGA.76.4935.01	-6.91301962271975e-06	-5.40946292643943e-05
TCGA.76.6191.01	3.06507565335087e-05	-6.38301312228653e-05
TCGA.76.6192.01	-1.70448629250028e-06	-5.54366295835114e-05
TCGA.76.6193.01	-5.99924121379094e-05	4.15030349092561e-05
TCGA.76.6280.01	1.99781758109532e-05	2.74680444846381e-05
TCGA.76.6282.01	5.35883477807326e-05	7.45050369555589e-06
TCGA.76.6283.01	-7.00766597800571e-05	-4.70912215093719e-05
TCGA.76.6285.01	4.05182791066164e-06	2.25934823240078e-05
TCGA.76.6286.01	-6.81426377990167e-05	-3.88119383783402e-05
TCGA.76.6656.01	5.48519122905185e-05	1.25824991427216e-05
TCGA.76.6657.01	-4.87973083628469e-06	-3.90590066218004e-05
TCGA.76.6660.01	2.35198783746496e-05	2.63739566026642e-05
TCGA.76.6661.01	3.99039676415369e-05	-6.07982970048571e-05
TCGA.76.6662.01	-6.7115720422476e-05	-4.26658151630078e-05
TCGA.76.6663.01	-5.22266051015931e-05	2.29833873294166e-05
TCGA.76.6664.01	-5.40443209631671e-05	-3.83906081166923e-05
TCGA.81.5910.01	3.46316641310233e-05	-6.54181397578421e-05
TCGA.81.5911.01	2.72312764892158e-05	-6.72976070437277e-05
TCGA.87.5896.01	1.70699387997956e-05	1.95360484341945e-05
