x	y
TCGA.P5.A736	4.36895926311766e-06	8.97344341046233e-06
TCGA.P5.A5EV	9.20075642998009e-06	6.9140034002699e-06
TCGA.DU.7301	3.23103911156534e-06	9.0157276706536e-06
TCGA.HT.7470	1.14951781754255e-05	9.38903866805416e-06
TCGA.DU.7009	6.69478467781254e-06	-7.73721044621667e-06
TCGA.P5.A781	9.79583280161394e-06	-7.21678074958627e-06
TCGA.DH.5140	6.88929561097021e-07	3.46646590230707e-06
TCGA.FG.A4MY	8.21742925980261e-06	1.09629468851835e-05
TCGA.TM.A7CF	7.41755363437349e-06	2.53946066117117e-06
TCGA.S9.A6U6	7.73892441640882e-06	9.64689990174521e-06
TCGA.HT.8015	-8.89884586505067e-07	-3.0874068771351e-06
TCGA.DU.7010	2.37913323217943e-06	1.20974467733455e-05
TCGA.S9.A6U2	1.06100013168167e-05	-1.15707976495654e-05
TCGA.DU.A76K	-1.12189356913716e-05	-3.56683323287053e-06
TCGA.DU.A7TD	-1.22579272984076e-05	-2.82755776161319e-06
TCGA.DU.6405	-7.66588436655733e-06	-3.80117982384615e-06
TCGA.DU.8168	1.18637582224418e-05	-1.26080563297506e-05
TCGA.QH.A6X3	2.37970754420213e-06	8.76597628738076e-06
TCGA.DU.6401	8.25742670948355e-06	1.04094523596487e-05
TCGA.DU.6396	7.83265946281564e-06	8.1689023132788e-06
TCGA.E1.A7YH	1.18138753523898e-05	1.0465586897489e-05
TCGA.DU.7306	6.19703123231126e-06	7.6390987379601e-06
TCGA.HT.A74J	3.60346540747658e-06	8.98604794193939e-06
TCGA.HT.A74H	-7.96404451105483e-06	-2.58428877455607e-06
TCGA.DH.A7US	1.15729419528291e-05	-1.00615381095727e-05
TCGA.HT.7478	9.35512442209645e-06	9.91967723542393e-06
TCGA.DU.7290	-9.45026972566163e-06	2.40991119464953e-06
TCGA.DU.8164	7.34598938016502e-06	-1.08193915779583e-05
TCGA.DB.A64L	1.19891051773233e-05	-1.64191525488432e-05
TCGA.HT.A61B	8.95580813689837e-06	3.95642264086889e-06
TCGA.DH.A66B	1.59449206522719e-05	8.46391936541729e-06
TCGA.FG.8182	3.56673098501907e-06	9.09369423351205e-06
TCGA.HT.7603	9.0853289633362e-06	9.89367748958068e-06
TCGA.DU.6397	9.88623025774566e-06	-1.07103200618629e-05
TCGA.HT.A4DS	-1.06577892089297e-05	7.1960999948676e-06
TCGA.DU.5853	8.29164577253333e-06	9.65083546003611e-06
TCGA.CS.6670	6.27256001591795e-06	-8.98309543060043e-06
TCGA.QH.A65X	6.87027120502213e-06	-1.41061947887776e-05
TCGA.DB.A64P	1.09064935718212e-05	-1.13259410019948e-05
TCGA.TQ.A7RV	9.0336031477422e-06	1.01025835701488e-05
TCGA.HT.A5R7	7.00214720388583e-06	4.95550389614318e-06
TCGA.HW.A5KL	1.01584505973732e-05	8.77606239993652e-06
TCGA.DU.8158	-6.50691876223104e-06	-7.38908937936778e-06
TCGA.HT.7474	1.12670592708045e-05	9.18327830756313e-06
TCGA.DH.A7UU	3.2084660916857e-06	6.54401435597715e-06
TCGA.QH.A6CZ	1.35554194605336e-05	-6.96223413327465e-06
TCGA.DH.A669	-3.66966501668572e-07	-7.57465681497777e-06
TCGA.QH.A6X9	2.17327923446752e-06	8.40182700039515e-06
TCGA.P5.A5EZ	3.40547073038401e-06	6.4042744829542e-06
TCGA.DU.5871	1.1588580875135e-05	9.43653390246462e-06
TCGA.TQ.A7RJ	8.67466248586983e-06	1.02743666868785e-05
TCGA.FG.8186	7.3451412156197e-06	-8.26886803316657e-06
TCGA.DB.A4XF	4.02710192107075e-06	4.45420548900817e-06
TCGA.HT.7483	8.9629008262875e-06	8.59292993475417e-06
TCGA.HT.7687	8.49584116391558e-06	-8.59934796133483e-06
TCGA.E1.A7Z6	6.58709881390061e-06	9.07398398642399e-06
TCGA.CS.5394	1.10061933561217e-05	-1.08429293513524e-05
TCGA.HT.A617	-8.68363826007754e-06	-1.04297153325936e-06
TCGA.DU.A76O	8.7086728330179e-06	9.76952727006725e-06
TCGA.DU.A5TW	5.17250060794317e-06	8.65874833731658e-06
TCGA.HT.7857	4.50123961259225e-06	-3.42709968918798e-06
TCGA.FG.5962	7.44731149799429e-06	-1.27123282969799e-05
TCGA.02.0003	-7.53504900430596e-06	3.00405007146443e-06
TCGA.02.0033	-6.85207589641216e-06	4.88227235026909e-06
TCGA.02.0047	-2.65501968800678e-06	-3.60618625400171e-06
TCGA.02.0055	-8.139264876808e-06	1.16226011905567e-05
TCGA.02.2470	-8.22074282356e-06	-2.40114008921472e-06
TCGA.02.2483	6.61621210914341e-06	8.47347228590178e-06
TCGA.02.2485	-1.03254464310289e-05	2.87521673911064e-06
TCGA.02.2486	-9.09654676402164e-06	-2.14066376208053e-06
TCGA.06.0119	-1.18155517677566e-05	-3.21206321296889e-06
TCGA.06.0122	-1.01118463893633e-05	-2.18418527914615e-06
TCGA.06.0124	-1.14380362999285e-05	-3.44023952331699e-06
TCGA.06.0126	-1.19107906152328e-05	-2.20469861318002e-06
TCGA.06.0128	-3.8524047291619e-07	7.15048309309355e-06
TCGA.06.0129	6.54597121493586e-06	9.37447039122489e-06
TCGA.06.0130	-9.84961970749466e-06	9.20151741758224e-06
TCGA.06.0132	-7.54015850202407e-06	-2.87815502662474e-06
TCGA.06.0137	-1.28110298817806e-05	-3.0406807041524e-06
TCGA.06.0139	-7.46098639649836e-06	-1.92513637007214e-06
TCGA.06.0140	-8.58001927522525e-06	-1.56329831699327e-06
TCGA.06.0141	-8.55578867696557e-06	-2.01108820366175e-06
TCGA.06.0142	-5.14164054330202e-06	-3.37650928980694e-06
TCGA.06.0145	-1.18532020963613e-05	-1.85316631675957e-06
TCGA.06.0151	-1.3429015122043e-05	-4.51376001653703e-06
TCGA.06.0152	-9.94311395950644e-06	1.94183159471618e-06
TCGA.06.0154	-1.09647660054588e-05	-4.04010361798257e-06
TCGA.06.0155	-1.50731040000411e-05	-1.84531934983707e-06
TCGA.06.0157	-1.45799752725516e-05	-1.34297282697389e-06
TCGA.06.0158	-1.18046613048854e-05	-2.25374000655215e-06
TCGA.06.0165	-7.66219209776719e-07	-3.04919856963984e-06
TCGA.06.0166	-1.33125209273178e-05	1.660809742324e-06
TCGA.06.0168	-1.23194594819787e-05	1.27269528533611e-06
TCGA.06.0169	-8.7073372660398e-06	-2.80440362093677e-06
TCGA.06.0173	-1.21851430244146e-05	-3.1686546598266e-06
TCGA.06.0174	-1.39072068955349e-05	-1.98518817685991e-06
TCGA.06.0178	-7.21975825090986e-07	-3.04466990170323e-06
TCGA.06.0184	-7.00877872897879e-06	6.31583455752514e-06
TCGA.06.0185	-1.44886883645924e-05	-2.06524879036626e-06
TCGA.06.0188	-1.08540601650858e-05	7.18476940025056e-06
TCGA.06.0189	-6.6912929178315e-06	4.53943762522397e-06
TCGA.06.0192	-1.86055217037989e-05	2.63023806711186e-06
TCGA.06.0195	-1.14927989206435e-05	9.52126477294908e-06
TCGA.06.0209	-1.47006265756299e-05	2.34184136397931e-06
TCGA.06.0213	-7.04957959231243e-06	6.82446012226155e-06
TCGA.06.0214	-9.97766489965347e-06	-1.82746127219577e-06
TCGA.06.0216	-1.84360041978772e-05	2.86540014508059e-06
TCGA.06.0219	-6.55525766704448e-06	-3.28078860773331e-06
TCGA.06.0237	-1.12595655565297e-05	7.72468857898253e-06
TCGA.06.0238	-6.74357497932157e-06	5.24398083507335e-06
TCGA.06.0240	-1.81467552474791e-06	-3.05969995236501e-06
TCGA.06.0241	-6.34303770484921e-06	4.72682467168274e-06
TCGA.06.0644	-1.04083443703219e-05	8.13162889292211e-06
TCGA.06.0645	-1.56676723359577e-05	1.65081448012135e-06
TCGA.06.0646	-8.74822940142441e-06	-2.88983481005974e-06
TCGA.06.0648	-8.08783818168773e-06	-2.15476635877198e-06
TCGA.06.0649	-1.48846886907875e-05	2.94916971997268e-06
TCGA.06.0650	-1.29638683187016e-05	-2.6430891589558e-06
TCGA.06.0686	-8.7639105846749e-06	-1.18810332241845e-06
TCGA.06.0743	-1.37451034689932e-05	1.37751981046122e-07
TCGA.06.0744	-8.30579193281005e-06	5.06229009885641e-06
TCGA.06.0745	-8.2916215810126e-06	-2.62238914961948e-06
TCGA.06.0747	-1.07542110254506e-05	-4.18301116474914e-06
TCGA.06.0749	-1.17493681883977e-05	-3.70418650146318e-06
TCGA.06.0750	-1.07262146799103e-05	-3.21866053141594e-06
TCGA.06.0875	-4.56852962103653e-06	5.04983982506463e-06
TCGA.06.0876	-1.08710672767521e-05	4.28023607852816e-06
TCGA.06.0877	-1.29402573345744e-05	-3.54683338847594e-06
TCGA.06.0878	-1.01988220692847e-05	-2.59349167321385e-06
TCGA.06.0879	-1.400484999671e-05	-2.71922195633685e-06
TCGA.06.0881	-1.09721665347789e-05	-2.3436752521131e-06
TCGA.06.0882	-1.11451325524164e-05	-1.88446021904131e-06
TCGA.06.0939	-1.02119967330021e-05	-1.26669077263295e-06
TCGA.06.1804	-1.17326408734238e-05	-2.04045116023115e-06
TCGA.06.1806	-1.00391530511565e-05	-1.47500298858804e-06
TCGA.06.2557	-1.5939492306172e-05	8.61512356809382e-07
TCGA.06.2558	-7.58215704430697e-06	4.74598154569336e-06
TCGA.06.2559	-7.08779115218539e-06	4.90379950744857e-06
TCGA.06.2561	-1.01451440533148e-05	-5.33306177132951e-06
TCGA.06.2562	-9.0933407455005e-06	-3.22122260290446e-06
TCGA.06.2563	-1.08173537089831e-05	3.77424651101541e-06
TCGA.06.2564	-8.27415183237269e-06	-2.13022498911546e-06
TCGA.06.2565	-1.26118377146402e-05	-3.81127573423732e-06
TCGA.06.2567	-7.62291493140815e-06	3.54479411055655e-06
TCGA.06.2569	5.56812011765839e-06	5.02568825676601e-06
TCGA.06.2570	7.73097341376301e-06	7.94853626593799e-06
TCGA.06.5408	-7.94618566128515e-06	5.96202393982779e-06
TCGA.06.5410	-9.12216977439952e-06	-2.30728042541608e-06
TCGA.06.5411	-4.48742138960435e-06	-7.07692244916534e-06
TCGA.06.5412	-9.93757805933074e-06	-2.29123384198804e-06
TCGA.06.5413	-1.10177108181596e-05	-3.50473606241697e-06
TCGA.06.5414	-1.20816644704092e-05	-1.67250945268385e-06
TCGA.06.5415	-9.65318796165939e-06	-5.08040656573853e-06
TCGA.06.5418	-1.04750263568619e-05	-2.34007556739454e-06
TCGA.06.5856	-1.56285291146969e-05	2.65381077414714e-06
TCGA.06.5858	-2.97581521843794e-06	9.18397343549839e-06
TCGA.06.5859	-7.29117808537701e-06	-3.79291458266543e-06
TCGA.06.6388	-9.76759027174532e-06	2.38937836475399e-06
TCGA.06.6389	8.82559606482875e-06	8.5105403041943e-06
TCGA.06.6390	-8.29236999352951e-06	-1.47809962427099e-06
TCGA.06.6391	-4.46099156632605e-06	7.03829333098316e-07
TCGA.06.6693	-3.67445500064328e-06	-5.25932023976286e-06
TCGA.06.6694	-4.55840977776902e-06	5.87466670841103e-06
TCGA.06.6695	-1.36445440662574e-05	-2.68890801936727e-06
TCGA.06.6697	-9.2291613398117e-06	-1.99340957817492e-06
TCGA.06.6698	-1.28166839573284e-05	1.12632409258157e-05
TCGA.06.6699	-9.34840745795592e-06	-3.15617879119659e-06
TCGA.06.6700	-1.00147099717436e-05	-3.33531536766043e-06
TCGA.06.6701	7.6981760970909e-06	9.16711938717661e-06
TCGA.08.0386	-6.82628142096887e-06	6.869572881464e-07
TCGA.12.0615	-7.08214969964073e-06	-3.31243123443076e-06
TCGA.12.0616	-1.14685530356096e-05	-1.32890286280734e-06
TCGA.12.0618	-6.63995918807998e-06	3.77108693852985e-06
TCGA.12.0619	-8.31260976162876e-06	9.16330358256007e-06
TCGA.12.0688	-1.15605152868334e-05	-2.46942454006703e-06
TCGA.12.0692	-1.00340387472985e-05	-2.1864934298459e-06
TCGA.12.0821	-9.1300699696732e-06	-3.79873099809192e-06
TCGA.12.3649	-1.17595378550181e-05	-4.21760378996616e-06
TCGA.12.3650	-1.31953478245285e-05	-2.47019202357919e-06
TCGA.12.3652	-1.08808556949179e-05	-3.40960111232748e-06
TCGA.12.3653	-1.62740255548206e-05	5.12479698790578e-06
TCGA.12.5295	-8.97999303037602e-06	-2.49611832199459e-07
TCGA.12.5299	-8.42964114050201e-06	-2.17147324612791e-06
TCGA.12.5301	-8.050801216469e-06	-3.38676638729654e-06
TCGA.14.0740	2.82772507704064e-06	4.43131490384562e-06
TCGA.14.0781	-9.42477670131838e-06	-2.33261950197745e-06
TCGA.14.0786	-1.12241875247568e-05	-3.70040106170847e-06
TCGA.14.0787	-9.73799189303317e-06	-2.21541169305362e-06
TCGA.14.0789	-1.37241432341933e-05	-2.83897468882097e-06
TCGA.14.0790	-1.43173887347808e-05	-3.04937664585657e-06
TCGA.14.0813	-1.14266877252503e-05	8.21865245671705e-06
TCGA.14.0817	-1.2682117623937e-05	1.09421755038805e-05
TCGA.14.0862	-9.91278615551194e-07	-4.77469747251302e-06
TCGA.14.0871	-1.09575447272461e-05	9.25421249763418e-06
TCGA.14.1043	-9.65824191781639e-06	-2.7992285570899e-06
TCGA.14.1395	-1.2063830218584e-05	-3.02585476385985e-06
TCGA.14.1450	-1.12897319794996e-05	-2.28382019681147e-06
TCGA.14.1456	4.27414265819283e-06	8.44570826963873e-06
TCGA.14.1823	-1.92286517609944e-05	2.69640572215442e-06
TCGA.14.1825	-5.75696242257795e-06	4.01572899072315e-06
TCGA.14.1829	-1.36003678935951e-05	-2.31959017332329e-06
TCGA.14.2554	-1.44965957870592e-05	-3.07067631064956e-06
TCGA.14.4157	3.36774628633226e-06	7.08381211512547e-06
TCGA.15.0742	-1.11708175063277e-05	-2.68248498040292e-06
TCGA.15.1444	1.13112071749079e-05	8.93062272057017e-06
TCGA.16.0846	-1.0704578132281e-05	4.54082861104951e-06
TCGA.16.0861	-8.68990050804979e-06	-3.54952748722493e-06
TCGA.16.1045	-1.27740389975862e-05	-2.02963170990477e-06
TCGA.16.1048	-1.1852859598261e-05	-4.51014577889652e-06
TCGA.19.1390	1.9205168420359e-06	-5.65468494164446e-07
TCGA.19.2619	-7.45097427586957e-06	-4.44346300590394e-06
TCGA.19.2620	-9.99464298392428e-06	-3.92457758275308e-06
TCGA.19.2623	-4.51690606597774e-06	5.8513159658399e-06
TCGA.19.2624	-9.57708816081736e-06	-3.03629424139206e-06
TCGA.19.2625	-8.59570209473386e-06	8.54951959770336e-06
TCGA.19.2629	5.00327531584009e-06	1.68207229729262e-06
TCGA.19.2631	-1.00426288347513e-05	-1.58707537775097e-06
TCGA.19.5947	-9.17310761277892e-06	-2.86387818598938e-06
TCGA.19.5950	-1.15505157029411e-05	-2.39689674234527e-06
TCGA.19.5951	-6.39785426289364e-06	-5.03407860882679e-06
TCGA.19.5952	-1.06831638100751e-05	-2.19458967387918e-06
TCGA.19.5953	-1.30990850633924e-05	-2.88105698258503e-06
TCGA.19.5954	-8.7833338279829e-06	-3.31327699919976e-06
TCGA.19.5955	-1.32529302643793e-05	-2.16037328072703e-06
TCGA.19.5958	-9.03782204836462e-06	-3.50393456932773e-06
TCGA.19.5959	-1.19862023677431e-05	-2.4975233480284e-06
TCGA.19.5960	-7.45387647960761e-06	-1.46424966840358e-06
TCGA.26.1439	-1.15967692653352e-05	-1.90299780335565e-06
TCGA.26.1442	3.76657788438737e-06	5.26052445723585e-06
TCGA.26.5132	-1.31941404662912e-05	4.3013449090227e-06
TCGA.26.5133	2.49645467586016e-07	5.61155827837991e-06
TCGA.26.5134	-4.2063474329048e-06	-3.76945167373248e-06
TCGA.26.5135	-7.9413981578511e-06	-2.05941206611535e-06
TCGA.26.5136	-2.06754476095823e-06	4.22145375731604e-06
TCGA.26.5139	-1.18996938356525e-05	-3.46776932484037e-06
TCGA.26.6173	-1.12318374784354e-05	2.62560022682963e-06
TCGA.26.6174	-1.0455393147995e-05	-2.87686818350851e-06
TCGA.27.1830	-7.94354375518196e-06	5.44921235389192e-06
TCGA.27.1831	-1.01017576570618e-05	-2.96873396372794e-06
TCGA.27.1832	-8.78897892550048e-06	-2.11384968490313e-06
TCGA.27.1833	-1.25605765948054e-05	-2.11880570760282e-06
TCGA.27.1834	-9.53953827915332e-06	-1.10022839004409e-06
TCGA.27.1835	-7.28312085188712e-06	4.66001751809823e-06
TCGA.27.1836	-3.35494648921018e-06	3.46872525256488e-06
TCGA.27.1837	-9.30439616658328e-06	-2.499058225381e-06
TCGA.27.1838	-7.38056043158602e-06	1.738912429791e-06
TCGA.27.2518	-1.10322819334094e-05	-2.29313362792027e-06
TCGA.27.2519	-5.8387560203432e-06	4.11704586418296e-06
TCGA.27.2521	8.05958271035983e-06	1.38875886214669e-06
TCGA.27.2523	-1.00927079454855e-05	-2.16163614434959e-06
TCGA.27.2524	-1.33378891448697e-05	-1.77065258941845e-06
TCGA.27.2526	-1.0917208698502e-05	-3.27444526455864e-06
TCGA.27.2527	-6.58180891718811e-06	-4.28329214474229e-06
TCGA.27.2528	-1.04056559053254e-05	-4.10359134733016e-06
TCGA.28.1747	-1.00760948246547e-05	-2.95723725524741e-06
TCGA.28.1753	-9.35581589270783e-06	3.62739377982238e-06
TCGA.28.2501	-1.0516860480616e-05	-2.10895752439924e-06
TCGA.28.2502	-1.15225850212114e-05	-2.81608686354421e-06
TCGA.28.2509	-1.03145497649203e-05	1.0188662287251e-05
TCGA.28.2510	-9.92377172931428e-06	-2.62458818527907e-06
TCGA.28.2513	-1.36790156034958e-05	-2.42725397372958e-06
TCGA.28.2514	-5.70820467903123e-06	-4.95113149258136e-06
TCGA.28.5204	-8.92557375291974e-06	-2.2786027209434e-06
TCGA.28.5207	-9.0060425619371e-06	4.20970598306592e-06
TCGA.28.5208	-8.96498609846691e-06	-3.13419231160358e-06
TCGA.28.5209	-1.54424189778393e-05	-1.93518624542781e-06
TCGA.28.5211	-8.33116172117397e-06	-2.42863978852312e-06
TCGA.28.5213	-9.766593152141e-06	-3.91832931080725e-06
TCGA.28.5214	-1.09577037730521e-05	-2.41062097965169e-06
TCGA.28.5215	-8.06733807874293e-06	-1.58979335516359e-06
TCGA.28.5216	-1.16676085504967e-05	8.09088999141432e-06
TCGA.28.5218	-1.08622635174747e-05	-2.60541042423604e-06
TCGA.28.5219	-5.82747122692171e-06	4.30104065921897e-06
TCGA.28.5220	-7.98268391031568e-06	-2.74147636558857e-06
TCGA.28.6450	-1.09766278916725e-05	-4.96929957745221e-06
TCGA.32.1970	-1.0568739636743e-05	7.33692541032197e-06
TCGA.32.1977	-1.18988014869044e-05	-2.31826233261417e-06
TCGA.32.1979	-1.50613704646219e-05	-4.03222228108515e-06
TCGA.32.1980	-9.00052658134678e-06	-2.21756793521793e-06
TCGA.32.1982	-1.46324929120788e-05	-2.48158387684458e-06
TCGA.32.1986	-1.03487432004977e-05	-1.76150478334292e-06
TCGA.32.1991	-1.11241857720692e-05	-2.29851981778127e-06
TCGA.32.2491	-4.41326294430156e-06	3.096086543917e-06
TCGA.32.2494	-8.58165416467864e-06	-2.92691073514717e-06
TCGA.32.2495	-1.34928121675723e-05	-3.5598817646961e-06
TCGA.32.2615	-8.82584098625043e-06	-2.77037704662859e-06
TCGA.32.2632	-1.57972776788057e-05	-8.05737421562346e-07
TCGA.32.2634	-6.62242908309332e-06	6.84116196457951e-06
TCGA.32.2638	-1.14152866186021e-05	-2.1960069960402e-06
TCGA.32.4208	6.42628716973184e-06	7.21652080027606e-06
TCGA.32.4210	-1.01175887230378e-05	1.02078160351077e-05
TCGA.32.4211	-8.52843816293252e-06	-3.46994627599374e-06
TCGA.32.4213	-7.80228794925454e-06	-2.62108773251056e-06
TCGA.32.4719	-5.86138115405507e-06	-2.59671628558217e-06
TCGA.32.5222	-1.74860285019803e-05	1.85738568772129e-06
TCGA.41.2571	-9.60302809551491e-06	-1.75084447567419e-06
TCGA.41.2572	-1.09516140220257e-05	-3.07810614913119e-06
TCGA.41.2573	-1.17321801931069e-05	-7.81984804324201e-08
TCGA.41.2575	-9.47426269573602e-06	5.29079335169288e-06
TCGA.41.3392	-9.32100398345152e-06	-2.09214799391805e-06
TCGA.41.3393	-1.18153197100515e-05	-2.12891501518175e-06
TCGA.41.3915	-1.39496317898616e-05	-2.97116318073462e-07
TCGA.41.4097	-7.9244901004055e-06	-4.38505893044757e-06
TCGA.41.5651	-4.02559738950132e-06	2.19784748868977e-06
TCGA.41.6646	-9.50047891164303e-06	-2.29599971199855e-06
TCGA.74.6573	-7.00946893713437e-06	4.04891942113289e-06
TCGA.74.6575	-4.77003797026273e-06	-2.4286590971189e-06
TCGA.74.6577	-1.10410025896009e-05	-3.16342933450364e-06
TCGA.74.6578	-1.14597797997615e-05	-2.55375068256238e-06
TCGA.74.6584	-1.38663828892289e-05	3.20079518738558e-06
TCGA.76.4925	-6.85136748582063e-06	3.32225064215936e-06
TCGA.76.4926	-1.01792136482249e-05	-2.53205740402797e-06
TCGA.76.4928	-9.37144438630831e-06	-2.8917001684572e-06
TCGA.76.4929	-3.53918211502948e-06	4.66992061319012e-06
TCGA.76.4931	-9.10520178726548e-06	-3.9856614520607e-06
TCGA.76.4934	-1.45657156721011e-05	1.06481588158855e-05
TCGA.76.4935	-1.04351035086072e-05	-1.82103512607605e-06
TCGA.76.6191	-1.12929246761392e-05	-3.55483318608774e-06
TCGA.76.6192	-1.00958092089112e-05	-2.24945103425668e-06
TCGA.76.6193	4.29768929275146e-08	3.04141416850916e-06
TCGA.76.6280	-1.19986442732452e-05	-1.83452800500048e-06
TCGA.76.6282	-1.06920772117153e-05	-3.45972167506389e-06
TCGA.76.6283	-1.03668439403655e-05	9.25757736598228e-06
TCGA.76.6285	-6.36741715626776e-06	-3.07643026953436e-06
TCGA.76.6286	-6.77759358791059e-06	4.10237388840478e-06
TCGA.76.6656	-1.27365311961975e-05	-2.9202215291272e-06
TCGA.76.6657	-1.14680235173819e-05	-2.60010509939186e-06
TCGA.76.6660	-6.91113718570056e-06	-8.14062751780588e-06
TCGA.76.6661	-1.55399245338779e-05	-2.42348479636373e-06
TCGA.76.6662	-6.70166846603723e-06	4.0069721895208e-06
TCGA.76.6663	-9.74264961021101e-06	4.64196868445401e-06
TCGA.76.6664	-7.73825961902375e-06	2.37675500420256e-06
TCGA.81.5910	-1.27676170068137e-05	-4.11896290449569e-06
TCGA.81.5911	-1.39988205684439e-05	-1.88954505855902e-06
TCGA.87.5896	-9.98182142180184e-06	-3.13758649843597e-06
