x	y
TCGA.DU.6403.01	-1.50053281765463e-05	2.30066506510991e-05
TCGA.RY.A847.01	2.0142955228069e-05	-1.2970532906614e-06
TCGA.DB.A4XG.01	1.89957139697224e-05	1.11592510119589e-05
TCGA.VM.A8CA.01	2.37279242495183e-05	9.73521584561997e-06
TCGA.HT.7855.01	-1.0987720856135e-05	-1.36976626347606e-05
TCGA.S9.A89Z.01	-7.23652700541227e-06	-9.7261908769678e-06
TCGA.DU.8166.01	-1.23839563152441e-05	-3.94641037352157e-06
TCGA.DH.A7UT.01	-1.03633918558914e-05	7.91423861058204e-07
TCGA.DU.7015.01	-1.38144237101747e-05	-1.93928011078806e-06
TCGA.HT.A616.01	-9.37815378711016e-06	-1.27691660604371e-06
TCGA.FG.8181.01	-3.04072737916279e-06	5.26177849239196e-06
TCGA.HT.7611.01	-8.80211020556258e-06	-1.24389546680955e-05
TCGA.HT.A74K.01	1.56494106077962e-05	8.87617483628933e-06
TCGA.FG.A60K.01	2.2408424284591e-05	4.73349673451378e-06
TCGA.HT.7856.01	1.50174998825674e-05	3.78665571385694e-06
TCGA.FG.5963.01	-1.62622036093111e-05	-5.57935794008502e-06
TCGA.DU.5851.01	-4.00104556829321e-06	-1.36993429066471e-05
TCGA.DU.A7T6.01	1.93482849378056e-05	-5.26020504369583e-06
TCGA.S9.A6TY.01	1.35865939895732e-05	1.86690959436731e-05
TCGA.CS.5395.01	-2.14259633607919e-05	2.94605288250507e-05
TCGA.DU.7292.01	-1.57701502305044e-05	2.10083380649441e-05
TCGA.HT.A5RC.01	-1.44319395010147e-05	2.8887358307735e-05
TCGA.TQ.A7RR.01	-1.06469452629058e-05	-1.89148860043981e-05
TCGA.DU.8162.01	-1.16871737578595e-05	1.25699802292862e-05
TCGA.TM.A84O.01	2.10727993817987e-05	8.30033444401738e-07
TCGA.P5.A72W.01	-1.06595358337051e-05	-1.67162211335545e-05
TCGA.S9.A6TU.01	-4.39456232437021e-06	-6.47593077022038e-06
TCGA.DU.5855.01	-1.17338941071678e-05	-6.63576145506165e-06
TCGA.HT.7884.01	-1.49849990696708e-05	-1.37315706454504e-05
TCGA.TQ.A7RQ.01	2.36951136315221e-05	3.26547079467377e-06
TCGA.TM.A84C.01	-3.49391114926926e-06	6.44701176803634e-06
TCGA.FG.A4MW.01	-2.3969244985357e-05	3.01173002801633e-05
TCGA.IK.8125.01	2.27991339389472e-05	6.64863501870036e-08
TCGA.HT.8018.01	-1.16887640331822e-05	-1.67174741937264e-05
TCGA.WH.A86K.01	-1.01547257739173e-05	-1.35633606406267e-05
TCGA.DB.A75P.01	-5.04187578284846e-06	7.59190880140294e-06
TCGA.QH.A6X8.01	1.90266795274967e-05	-6.19598500075443e-06
TCGA.S9.A89V.01	-1.6923620292136e-05	-4.22684901202056e-06
TCGA.WY.A85E.01	-1.80782066162153e-05	-7.88723317496992e-06
TCGA.HT.A5R5.01	-1.42046269349513e-05	-1.20974107570806e-06
TCGA.HT.A618.01	-2.39732037631784e-06	-2.63348578197717e-05
TCGA.FG.6691.01	-1.4451686162316e-05	-2.01386491555603e-06
TCGA.HT.7467.01	2.14806039656561e-05	-8.377609639135e-07
TCGA.S9.A7R3.01	-3.32923136700991e-06	-8.90364913959996e-06
TCGA.QH.A6CX.01	-1.53166941494057e-05	2.05267393304589e-05
TCGA.FG.A4MX.01	-6.6079040285793e-06	-1.32749438635924e-05
TCGA.HT.7681.01	2.29252230346807e-05	1.27578747307031e-05
TCGA.S9.A7IZ.01	-1.59209779489137e-05	-1.80609850927533e-06
TCGA.DU.A6S7.01	-9.30574203028894e-06	-1.99689387166088e-05
TCGA.HW.A5KM.01	-1.19080359846828e-05	-1.40471934548946e-06
TCGA.P5.A72Z.01	2.11341901439431e-05	1.66906762235769e-06
TCGA.HT.8114.01	-1.30914726542634e-05	-7.13024637649991e-06
TCGA.HW.8321.01	-9.74958504875778e-06	-3.92930699272587e-06
TCGA.TQ.A7RN.01	1.73224865220797e-05	-1.20108974705834e-06
TCGA.DH.5141.01	2.29689098248539e-05	1.27403290662521e-05
TCGA.CS.6186.01	-2.07322099189791e-05	2.77951678316383e-05
TCGA.EZ.7264.01	2.23705266440939e-05	8.48767370288014e-07
TCGA.P5.A5F4.01	-9.03701109854086e-07	-1.10586369597139e-05
TCGA.QH.A65V.01	2.10539514128282e-05	1.21214445962638e-06
TCGA.FG.8191.01	-8.78490833184889e-06	-1.19508691565165e-05
TCGA.DH.5142.01	-5.07871348347257e-06	-9.56099122744666e-06
TCGA.DU.A6S8.01	2.3985018005935e-05	9.31935973892655e-07
TCGA.E1.A7YW.01	-1.05843786771798e-05	-1.67348645377338e-05
TCGA.CS.6666.01	-1.13616314246957e-05	-2.02850604373501e-05
