x	y
TCGA.EJ.7331.01	8.15652758537336e-06	-3.08417243547768e-05
TCGA.EJ.7781.01	-0.000132542764044521	0.000138258114353881
TCGA.EJ.7782.01	0.000182779673700617	7.33185742236678e-05
TCGA.EJ.7783.01	-1.42930944525674e-05	-5.1798198042727e-06
TCGA.EJ.7784.01	2.04721148007335e-06	2.38685560385083e-05
TCGA.EJ.7785.01	-1.47637445993942e-05	-4.33810740150354e-05
TCGA.EJ.7786.01	3.1933171968771e-06	-4.12641910501171e-05
TCGA.EJ.7788.01	-1.58222813253935e-05	-3.48784746589991e-05
TCGA.EJ.7789.01	3.89253523768698e-05	-7.81676864077601e-06
TCGA.EJ.7791.01	-9.12800801655308e-06	-4.46012406810962e-05
TCGA.EJ.7792.01	-7.15827854866764e-06	-4.54777483944609e-05
TCGA.EJ.7793.01	-8.92485513825328e-06	-4.41241505196636e-05
TCGA.EJ.7794.01	-7.93810615941617e-06	-2.167051055198e-05
TCGA.EJ.7797.01	-1.21242398115918e-05	-4.0802149384918e-05
TCGA.EJ.8468.01	0.000167393118458573	8.0357308521245e-05
TCGA.EJ.8469.01	-1.07047799742278e-05	-2.78819051418214e-05
TCGA.EJ.8470.01	-8.00581517114926e-06	-2.33111912635714e-05
TCGA.EJ.8472.01	-0.000109127923760136	0.000147423641392971
TCGA.EJ.8474.01	-7.25578035450885e-06	-2.85627898705096e-05
TCGA.EJ.A46B.01	-6.89702498908145e-06	-4.33221731249465e-05
TCGA.EJ.A46D.01	-1.12889244161056e-05	-3.26022252713208e-05
TCGA.EJ.A46E.01	-6.89702498908145e-06	-4.33221731249465e-05
TCGA.EJ.A46F.01	-1.3131889772521e-05	-1.38684957765878e-05
TCGA.EJ.A46G.01	3.39540843132176e-06	-3.73452748348945e-05
TCGA.EJ.A46H.01	-6.89702498908145e-06	-4.33221731249465e-05
TCGA.EJ.A46I.01	-6.89702498908144e-06	-4.33221731249465e-05
TCGA.EJ.A65B.01	-4.681776322758e-06	-5.41547886875041e-05
TCGA.EJ.A65D.01	-7.51291544765963e-06	-3.63447471325709e-05
TCGA.EJ.A65E.01	0.000163768731068192	6.69531552307983e-05
TCGA.EJ.A65F.01	-3.64474804257119e-06	-2.1933173518532e-05
TCGA.EJ.A65G.01	-8.55361900672565e-06	-4.29872950926205e-05
TCGA.EJ.A65J.01	-1.35449694186821e-05	-1.67215735894436e-05
TCGA.EJ.A65M.01	0.000171270099341127	9.22436156452917e-05
TCGA.EJ.A6RA.01	-6.8970249890814e-06	-4.33221731249465e-05
